Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,environment_(feature),environment_(material),Experiment,external_id,human_gut_environmental_package,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,create_date,version,Sample Name,Sample_name,Scientific_Name,Sequencing_method,SRA Study,Submitter_Id
ERR4088423,WGS,139,919935092,PRJEB37249,SAMEA6810907,689841195,INRA-META,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:01Z,human-associated habitat,feces,ERX4084248,SAMEA6810907,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:01Z,public,Ion Torrent Proton,metagenome,M0x10MCx1206_4,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-04T11:10:00Z,2,SAMEA6810907,M0x10MCx1206,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1206
ERR4088424,WGS,135,69372546,PRJEB37249,SAMEA6810907,52481265,INRA-META,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:01Z,human-associated habitat,feces,ERX4084249,SAMEA6810907,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:01Z,public,Ion Torrent Proton,metagenome,M0x10MCx1206_5,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:03:00Z,2,SAMEA6810907,M0x10MCx1206,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1206
ERR4088425,WGS,133,274051945,PRJEB37249,SAMEA6811379,210232528,INRA-META,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:06Z,human-associated habitat,feces,ERX4084250,SAMEA6811379,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:06Z,public,Ion Torrent Proton,metagenome,M0x10MCx1225_1,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-06T10:49:00Z,1,SAMEA6811379,M0x10MCx1225,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1225
ERR4088426,WGS,136,430335809,PRJEB37249,SAMEA6811379,325579717,INRA-META,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:06Z,human-associated habitat,feces,ERX4084251,SAMEA6811379,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:06Z,public,Ion Torrent Proton,metagenome,M0x10MCx1225_2,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:11:00Z,1,SAMEA6811379,M0x10MCx1225,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1225
ERR4088427,WGS,135,277580894,PRJEB37249,SAMEA6811379,209657752,INRA-META,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:06Z,human-associated habitat,feces,ERX4084252,SAMEA6811379,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:06Z,public,Ion Torrent Proton,metagenome,M0x10MCx1225_3,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-05T10:57:00Z,1,SAMEA6811379,M0x10MCx1225,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1225
ERR4088428,WGS,139,428041657,PRJEB37249,SAMEA6811379,323402996,INRA-META,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:06Z,human-associated habitat,feces,ERX4084253,SAMEA6811379,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:06Z,public,Ion Torrent Proton,metagenome,M0x10MCx1225_4,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:10:00Z,1,SAMEA6811379,M0x10MCx1225,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1225
ERR4088429,WGS,139,419417207,PRJEB37249,SAMEA6811379,338503445,INRA-META,public,"sra,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:06Z,human-associated habitat,feces,ERX4084254,SAMEA6811379,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:06Z,public,Ion Torrent Proton,metagenome,M0x10MCx1225_5,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-07T21:19:00Z,1,SAMEA6811379,M0x10MCx1225,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1225
ERR4088430,WGS,141,27304121,PRJEB37249,SAMEA6811379,22078090,INRA-META,public,"sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:06Z,human-associated habitat,feces,ERX4084255,SAMEA6811379,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:06Z,public,Ion Torrent Proton,metagenome,M0x10MCx1225_6,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-07T21:19:00Z,1,SAMEA6811379,M0x10MCx1225,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1225
ERR4088431,WGS,133,402143746,PRJEB37249,SAMEA6811379,328189194,INRA-META,public,"sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:06Z,human-associated habitat,feces,ERX4084256,SAMEA6811379,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:06Z,public,Ion Torrent Proton,metagenome,M0x10MCx1225_7,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-05T20:58:00Z,1,SAMEA6811379,M0x10MCx1225,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1225
ERR4088432,WGS,121,94330701,PRJEB37249,SAMEA6811379,71857635,INRA-META,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:06Z,human-associated habitat,feces,ERX4084257,SAMEA6811379,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:06Z,public,Ion Torrent Proton,metagenome,M0x10MCx1225_8,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:04:00Z,1,SAMEA6811379,M0x10MCx1225,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1225
ERR4088433,WGS,142,543291147,PRJEB37249,SAMEA6811379,408903950,INRA-META,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:06Z,human-associated habitat,feces,ERX4084258,SAMEA6811379,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:06Z,public,Ion Torrent Proton,metagenome,M0x10MCx1225_9,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:17:00Z,1,SAMEA6811379,M0x10MCx1225,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1225
ERR4088434,WGS,141,796413924,PRJEB37249,SAMEA6811453,610669418,INRA-META,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:07Z,human-associated habitat,feces,ERX4084259,SAMEA6811453,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:07Z,public,Ion Torrent Proton,metagenome,M0x10MCx1272_1,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-07T11:46:00Z,1,SAMEA6811453,M0x10MCx1272,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1272
ERR4088435,WGS,145,1066884235,PRJEB37249,SAMEA6811453,806550684,INRA-META,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:07Z,human-associated habitat,feces,ERX4084260,SAMEA6811453,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:07Z,public,Ion Torrent Proton,metagenome,M0x10MCx1272_2,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-06T11:02:00Z,1,SAMEA6811453,M0x10MCx1272,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1272
ERR4088436,WGS,174,2393134202,PRJEB37249,SAMEA6811453,1800140878,INRA-META,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:07Z,human-associated habitat,feces,ERX4084261,SAMEA6811453,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:07Z,public,Ion Torrent Proton,metagenome,M0x10MCx1272_3,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:46:00Z,1,SAMEA6811453,M0x10MCx1272,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1272
ERR4088437,WGS,169,2174604729,PRJEB37249,SAMEA6811453,1633222444,INRA-META,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:07Z,human-associated habitat,feces,ERX4084262,SAMEA6811453,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:07Z,public,Ion Torrent Proton,metagenome,M0x10MCx1272_4,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:41:00Z,1,SAMEA6811453,M0x10MCx1272,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1272
ERR4088438,WGS,145,1008607284,PRJEB37249,SAMEA6811453,763795543,INRA-META,public,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:07Z,human-associated habitat,feces,ERX4084263,SAMEA6811453,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:07Z,public,Ion Torrent Proton,metagenome,M0x10MCx1272_5,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:25:00Z,1,SAMEA6811453,M0x10MCx1272,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1272
ERR4088439,WGS,144,967612634,PRJEB37249,SAMEA6811453,733654883,INRA-META,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:07Z,human-associated habitat,feces,ERX4084264,SAMEA6811453,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:07Z,public,Ion Torrent Proton,metagenome,M0x10MCx1272_6,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:29:00Z,1,SAMEA6811453,M0x10MCx1272,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1272
ERR4088440,WGS,125,524269062,PRJEB37249,SAMEA6811572,431878656,INRA-META,public,"sra,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:08Z,human-associated habitat,feces,ERX4084265,SAMEA6811572,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:08Z,public,Ion Torrent Proton,metagenome,M0x10MCx1350_1,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-07T21:19:00Z,1,SAMEA6811572,M0x10MCx1350,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1350
ERR4088441,WGS,127,1501340614,PRJEB37249,SAMEA6811572,1233387624,INRA-META,public,"run.zq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:08Z,human-associated habitat,feces,ERX4084266,SAMEA6811572,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:08Z,public,Ion Torrent Proton,metagenome,M0x10MCx1350_2,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-07T21:20:00Z,1,SAMEA6811572,M0x10MCx1350,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1350
ERR4088442,WGS,128,386169386,PRJEB37249,SAMEA6811572,292966255,INRA-META,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:08Z,human-associated habitat,feces,ERX4084267,SAMEA6811572,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:08Z,public,Ion Torrent Proton,metagenome,M0x10MCx1350_3,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:06:00Z,1,SAMEA6811572,M0x10MCx1350,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1350
ERR4088443,WGS,127,412460806,PRJEB37249,SAMEA6811572,314229132,INRA-META,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:08Z,human-associated habitat,feces,ERX4084268,SAMEA6811572,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:08Z,public,Ion Torrent Proton,metagenome,M0x10MCx1350_4,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-03T08:03:00Z,1,SAMEA6811572,M0x10MCx1350,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1350
ERR4088444,WGS,135,784227076,PRJEB37249,SAMEA6811414,589006439,INRA-META,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:06Z,human-associated habitat,feces,ERX4084269,SAMEA6811414,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:06Z,public,Ion Torrent Proton,metagenome,M0x10MCx1390_1,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:24:00Z,1,SAMEA6811414,M0x10MCx1390,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1390
ERR4088445,WGS,134,827846522,PRJEB37249,SAMEA6811414,623449050,INRA-META,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:06Z,human-associated habitat,feces,ERX4084270,SAMEA6811414,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:06Z,public,Ion Torrent Proton,metagenome,M0x10MCx1390_2,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-03T08:06:00Z,2,SAMEA6811414,M0x10MCx1390,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1390
ERR4088446,WGS,129,120959896,PRJEB37249,SAMEA6811414,92023479,INRA-META,public,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:06Z,human-associated habitat,feces,ERX4084271,SAMEA6811414,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:06Z,public,Ion Torrent Proton,metagenome,M0x10MCx1390_3,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-06T10:48:00Z,2,SAMEA6811414,M0x10MCx1390,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1390
ERR4088447,WGS,134,510788583,PRJEB37249,SAMEA6811414,384144918,INRA-META,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:06Z,human-associated habitat,feces,ERX4084272,SAMEA6811414,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:06Z,public,Ion Torrent Proton,metagenome,M0x10MCx1390_4,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-07T11:43:00Z,2,SAMEA6811414,M0x10MCx1390,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1390
ERR4088448,WGS,132,531074150,PRJEB37249,SAMEA6811414,398825116,INRA-META,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:06Z,human-associated habitat,feces,ERX4084273,SAMEA6811414,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:06Z,public,Ion Torrent Proton,metagenome,M0x10MCx1390_5,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:18:00Z,2,SAMEA6811414,M0x10MCx1390,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1390
ERR4088449,WGS,132,574703477,PRJEB37249,SAMEA6810945,430820518,INRA-META,public,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:01Z,human-associated habitat,feces,ERX4084274,SAMEA6810945,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:01Z,public,Ion Torrent Proton,metagenome,M0x10MCx1418_1,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:16:00Z,2,SAMEA6810945,M0x10MCx1418,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1418
ERR4088450,WGS,131,596429996,PRJEB37249,SAMEA6810945,483686532,INRA-META,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:01Z,human-associated habitat,feces,ERX4084275,SAMEA6810945,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:01Z,public,Ion Torrent Proton,metagenome,M0x10MCx1418_2,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-06T20:59:00Z,1,SAMEA6810945,M0x10MCx1418,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1418
ERR4088451,WGS,133,905675610,PRJEB37249,SAMEA6810945,735819018,INRA-META,public,"sra,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:01Z,human-associated habitat,feces,ERX4084276,SAMEA6810945,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:01Z,public,Ion Torrent Proton,metagenome,M0x10MCx1418_3,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-06T20:59:00Z,1,SAMEA6810945,M0x10MCx1418,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1418
ERR4088452,WGS,132,674817704,PRJEB37249,SAMEA6810945,508436260,INRA-META,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:01Z,human-associated habitat,feces,ERX4084277,SAMEA6810945,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:01Z,public,Ion Torrent Proton,metagenome,M0x10MCx1418_4,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:16:00Z,2,SAMEA6810945,M0x10MCx1418,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1418
ERR4088453,WGS,131,213541065,PRJEB37249,SAMEA6811637,162403366,INRA-META,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:09Z,human-associated habitat,feces,ERX4084278,SAMEA6811637,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:09Z,public,Ion Torrent Proton,metagenome,M0x10MCx1436_1,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:07:00Z,2,SAMEA6811637,M0x10MCx1436,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1436
ERR4088454,WGS,133,539246584,PRJEB37249,SAMEA6811637,439858208,INRA-META,public,"sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:09Z,human-associated habitat,feces,ERX4084279,SAMEA6811637,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:09Z,public,Ion Torrent Proton,metagenome,M0x10MCx1436_2,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-07T21:19:00Z,1,SAMEA6811637,M0x10MCx1436,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1436
ERR4088455,WGS,133,821348529,PRJEB37249,SAMEA6811637,667528173,INRA-META,public,"run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:09Z,human-associated habitat,feces,ERX4084280,SAMEA6811637,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:09Z,public,Ion Torrent Proton,metagenome,M0x10MCx1436_3,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-07T21:20:00Z,1,SAMEA6811637,M0x10MCx1436,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1436
ERR4088456,WGS,130,516974501,PRJEB37249,SAMEA6811637,422114375,INRA-META,public,"run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:09Z,human-associated habitat,feces,ERX4084281,SAMEA6811637,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:09Z,public,Ion Torrent Proton,metagenome,M0x10MCx1436_4,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-07T21:21:00Z,1,SAMEA6811637,M0x10MCx1436,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1436
ERR4088457,WGS,134,731004663,PRJEB37249,SAMEA6811637,553341535,INRA-META,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:09Z,human-associated habitat,feces,ERX4084282,SAMEA6811637,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:09Z,public,Ion Torrent Proton,metagenome,M0x10MCx1436_5,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-07T11:46:00Z,2,SAMEA6811637,M0x10MCx1436,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1436
ERR4088458,WGS,143,1278866321,PRJEB37249,SAMEA6810886,961039445,INRA-META,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:00Z,human-associated habitat,feces,ERX4084283,SAMEA6810886,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:00Z,public,Ion Torrent Proton,metagenome,M0x10MCx1458_1,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-08T14:27:00Z,2,SAMEA6810886,M0x10MCx1458,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1458
ERR4088459,WGS,143,1276790394,PRJEB37249,SAMEA6810886,960720002,INRA-META,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:00Z,human-associated habitat,feces,ERX4084284,SAMEA6810886,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:00Z,public,Ion Torrent Proton,metagenome,M0x10MCx1458_2,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-05T11:04:00Z,2,SAMEA6810886,M0x10MCx1458,human gut metagenome,Ion-Proton,ERP120556,M0x10MCx1458
