sample_id,name,taxonomy_id,taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads,lineage,taxid_lineage
D_SRR7217650,Viruses,10239,D,537,0,537,0.00004,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217650,Duplodnaviria,2731341,D,537,0,537,0.00004,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217727,Bacteria,2,D,3197015,0,3197015,0.99996,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217727,Eukaryota,2759,D,68,0,68,0.00002,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217727,Viruses,10239,D,37,0,37,0.00001,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217727,Duplodnaviria,2731341,D,37,0,37,0.00001,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217734,Bacteria,2,D,4334445,0,4334445,0.99728,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217734,Eukaryota,2759,D,215,0,215,0.00005,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217734,Viruses,10239,D,5803,0,5803,0.00134,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217734,Duplodnaviria,2731341,D,5802,0,5802,0.00133,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217754,Bacteria,2,D,2934655,0,2934655,0.99995,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217754,Eukaryota,2759,D,126,0,126,0.00004,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217754,Viruses,10239,D,10,0,10,0.00000,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217754,Duplodnaviria,2731341,D,10,0,10,0.00000,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217726,Bacteria,2,D,3883467,0,3883467,0.99886,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217726,Eukaryota,2759,D,128,0,128,0.00003,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217726,Viruses,10239,D,2150,0,2150,0.00055,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217726,Duplodnaviria,2731341,D,2150,0,2150,0.00055,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217758,Bacteria,2,D,4280959,0,4280959,0.99705,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
