sample_id,compound_id,source_type,unit,abundance,name,monomer_mass,kingdom,superclass,class,subclass,CAS,relative_abundance
positive_13,3767,Compound,mg/100g,1.16896584231531e-05,Cadmium,113.903358121,Inorganic compounds,Homogeneous metal compounds,Homogeneous transition metal compounds,"",7440-43-9,1.22232919667358e-10
positive_13,3778,Compound,mg/100g,0.000111228871056669,Lead,207.97663585,Inorganic compounds,Homogeneous metal compounds,Homogeneous post-transition metal compounds,"",7439-92-1,1.16306475077426e-09
positive_13,3781,Compound,mg/100g,4.20022110937487e-06,Mercury,201.970625604,Inorganic compounds,Homogeneous metal compounds,Homogeneous transition metal compounds,"",7439-97-6,4.39196143174283e-11
positive_13,5667,Compound,mg/100g,2.69216375805949,Verbascose,828.274681836,"","","","",546-62-3,2.81506118021794e-05
positive_13,12323,Compound,mg/100g,1.7711603671444,Stachyose,666.221858406,Organic compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Oligosaccharides,470-55-3,1.85201393435391e-05
positive_13,16256,Compound,mg/100g,0.0140984365224695,Chlorine,69.937705414,"","","","",7782-50-5,1.47420309174571e-07
positive_13,633,Compound,mg/100g,0.000233793168463061,Kaempferol,286.047738052,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavones,520-18-3,2.44465839334716e-09
positive_13,11907,Compound,mg/100g,0.000106269622028664,Quercetin,302.042652674,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavones,117-39-5,1.11120836061235e-09
positive_13,9021,Compound,mg/100g,0.00699808314740911,Betaine,117.078978601,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",107-43-7,7.31754602417221e-08
positive_13,2571,Compound,mg/100g,0.000290670264195708,Catechin,290.07903818,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavans,154-23-4,3.03939377584826e-09
positive_13,12208,Compound,mg/100g,0.00256889669484335,Procyanidin B3,578.142426277,Organic compounds,Phenylpropanoids and polyketides,Tannins,Proanthocyanidins,23567-23-9,2.68616696885342e-08
positive_13,16781,Compound,mg/100g,0.00543631955307482,Prodelphinidin B3,610.13225554,"","","","",110115-59-8,5.68448783671e-08
positive_13,12581,Compound,mg/100g,2.00326810011627e-05,Lariciresinol,360.1572885,"","","","",27003-73-2,2.09471739797547e-10
positive_13,14420,Compound,mg/100g,7.07035791722968e-07,(-)-Matairesinol,370.235538815,"","","","",580-72-3,7.39312014117085e-12
positive_13,1447,Compound,mg/100g,2.59246456965088e-06,Medioresinol,388.152203122,"","","","",40957-99-1,2.71081071842931e-11
positive_13,2760,Compound,mg/100g,1.69688582943154e-05,(+)-Pinoresinol,358.141638436,"","","","",487-36-5,1.7743487599498e-10
positive_13,12663,Compound,mg/100g,7.07035768155108e-06,Secoisolariciresinol,362.172938564,"","","","","",7.39311989473351e-11
positive_13,14723,Compound,mg/100g,3.98296829337272e-05,(+)-Syringaresinol,418.162767808,"","","","",21453-69-0,4.16479101285958e-10
positive_13,3030,Compound,mg/100g,0.000280426717389938,"5-Heneicosyl-1,3-benzenediol",404.36543078,"","","","",70110-59-7,2.93228212309556e-09
positive_13,17922,Compound,mg/100g,4.43601500487069e-05,"5-Heptadecyl-1,3-benzenediol",348.302830524,"","","","",41442-57-3,4.6385193314083e-10
positive_13,2936,Compound,mg/100g,0.000168720491625554,"5-Nonadecyl-1,3-benzenediol",376.334130652,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenols and derivatives,35176-46-6,1.76422591256013e-09
positive_13,17860,Compound,mg/100g,0.000390561137542029,"5-Pentacosyl-1,3-benzenediol",460.428031036,"","","","",70110-61-1,4.08390274739012e-09
positive_13,2999,Compound,mg/100g,3.71193790654558e-06,Adipostatin A,320.271530396,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenols and derivatives,3158-56-3,3.8813880741147e-11
positive_13,17914,Compound,mg/100g,0.000181617552949125,"5-Tricosyl-1,3-benzenediol",432.396730908,"","","","",70110-60-0,1.89908404131321e-09
positive_13,374,Compound,mg/100g,0.276922351758162,Phytic acid,659.861370576,Organic compounds,Organooxygen compounds,Alcohols and polyols,Cyclic alcohols and derivatives,83-86-3,2.89563872195858e-06
positive_13,435,Compound,mg/100g,0.00113125726675675,N-Methyltyramine,151.099714043,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenethylamines,370-98-9,1.18289922258734e-08
positive_13,1182,Compound,mg/100g,6.03337208936932,Cellulose,342.116211546,Organic compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Oligosaccharides,9004-34-6,6.30879585379912e-05
positive_13,1976,Compound,mg/100g,1.64975018068692e-06,L-Cystathionine,222.067427636,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",56-88-2,1.7250613662732e-11
positive_13,2237,Compound,mg/100g,0.00020975395154448,Trigonelline,137.047678473,Organic compounds,Alkaloids and derivatives,"","",535-83-1,2.19329230854735e-09
positive_13,3243,Compound,mg/100g,8.01307230619363e-05,Ethanamine,45.057849229,Organic compounds,Organonitrogen compounds,Amines,Primary amines,75-04-7,8.37886949332696e-10
positive_13,3571,Compound,mg/100g,0.00258068063978883,Aluminum,30.005013537,Inorganic compounds,Homogeneous metal compounds,Homogeneous post-transition metal compounds,"",7429-90-5,2.69848885152736e-08
positive_13,3576,Compound,mg/100g,9.42714388963957e-05,Boron,14.032780562,Inorganic compounds,Homogeneous metal compounds,Homogeneous metalloid compounds,"",7440-42-8,9.85749352156113e-10
positive_13,3582,Compound,mg/100g,0.00115482512648085,Cobalt,58.933200194,Inorganic compounds,Homogeneous metal compounds,Homogeneous transition metal compounds,"",7440-48-4,1.20754295639124e-08
positive_13,3714,Compound,mg/100g,0.000801307230619363,Silicon,32.008226661,Inorganic compounds,Homogeneous metal compounds,Homogeneous metalloid compounds,"",7440-21-3,8.37886949332696e-09
positive_13,3723,Compound,mg/100g,0.000282814316689187,Tin,123.933496699,Inorganic compounds,Mixed metal/non-metal compounds,Miscellaneous mixed metal/non-metals,"",7440-31-5,2.95724805646834e-09
positive_13,3909,Compound,mg/100g,0.191606699556924,Ammonia,17.026549101,Inorganic compounds,Homogeneous non-metal compounds,Homogeneous other non-metal compounds,"",7664-41-7,2.0035355582573e-06
positive_13,3959,Compound,mg/100g,0.000106055368758445,Methylamine,31.042199165,Organic compounds,Organonitrogen compounds,Amines,Primary amines,74-89-5,1.10896802117563e-09
positive_13,5768,Compound,mg/100g,0.000134336800427364,Diethylamine,73.089149357,"","","","",109-89-7,1.40469282682246e-09
positive_13,9722,Compound,mg/100g,1.08412154730855,Lignin,508.993945137,"","","","",9005-53-2,1.13361175497953e-05
positive_13,12592,Compound,mg/100g,3.77085755585583e-05,Dimethylamine,45.057849229,Organic compounds,Organonitrogen compounds,Amines,Secondary amines,124-40-3,3.94299740862445e-10
positive_13,12647,Compound,mg/100g,2.35678597240989e-05,Piperidine,85.089149357,Organic compounds,Organoheterocyclic compounds,Piperidines,"",110-89-4,2.46437338039028e-10
positive_13,12753,Compound,mg/100g,0.00148477516261823,Hordenine,165.115364107,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenethylamines,539-15-1,1.55255522964588e-08
positive_13,30172,Compound,mg/100g,0.246893138205857,Proline,115.063328537,"","","","",609-36-9,2.58163823409636e-06
positive_13,508,Compound,mg/100g,0.00162817490148635,"NG,NG-Dimethyl-L-arginine",202.14297584,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",30315-93-6,1.70250117440222e-08
positive_13,21972,Compound,mg/100g,0.00392376000377086,Creatinine,113.058911861,Organic compounds,Organoheterocyclic compounds,Azolines,Imidazolines,60-27-5,4.10287986161318e-08
positive_13,12166,Compound,mg/100g,0.000363442471011533,Dopamine,153.078978601,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenols and derivatives,62-31-7,3.80033639604638e-09
positive_13,12599,Compound,mg/100g,0.00119489366566634,Histamine,222.159294606,Organic compounds,Organonitrogen compounds,Amines,Aralkylamines,51-45-6,1.2494406265725e-08
positive_13,22952,Compound,mg/100g,0.00266867879049744,Methionine sulfoxide,165.045963913,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",62697-73-8,2.7905041226078e-08
positive_13,30174,Compound,mg/100g,0.00102436378248437,cis 4-Hydroxyproline,131.058243159,"","","","",618-27-9,1.07112604493699e-08
positive_13,13514,Compound,mg/100g,0.00166676140880809,4-Hydroxyproline,131.058243159,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",51-35-4,1.74284915788445e-08
positive_13,1494,Compound,mg/100g,0.0113445878845489,Putrescine,88.100048394,Organic compounds,Organonitrogen compounds,Amines,Primary amines,110-60-1,1.18624689392534e-07
positive_13,12161,Compound,mg/100g,0.000319175362630802,Serotonin,176.094963016,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Tryptamines and derivatives,50-67-9,3.33745735315741e-09
positive_13,3192,Compound,mg/100g,0.00219391087703862,Taurine,125.014663785,Organic compounds,Organic acids and derivatives,Sulfonic acids and derivatives,Sulfonic acids,107-35-7,2.29406302804587e-08
positive_13,787,Compound,mg/100g,0.270424057207052,L-Asparagine,132.053492132,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",70-47-3,2.82768930144622e-06
positive_13,11844,Compound,mg/100g,0.00390639658108915,L-Citrulline,175.095691297,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",372-75-8,4.08472379774052e-08
positive_13,12167,Compound,mg/100g,0.359513294472551,Levoglutamide,146.069142196,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",56-85-9,3.75925095942687e-06
positive_13,12539,Compound,mg/100g,0.427360051927851,Glutamic acid,147.053157781,"","","","",6899-05-4,4.46869061570448e-06
positive_13,12169,Compound,mg/100g,0.0227264553554033,Racemethionine,149.051049291,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",59-51-8,2.37639192799572e-07
positive_13,13248,Compound,mg/100g,0.0898793431519655,(±)-Phenylalanine,165.078978601,"","","","",150-30-1,9.39823400612743e-07
positive_9,1,Nutrient,mg/100g,10773.1534880151,Fat,,"","","","","",0.255579855116085
positive_9,2,Nutrient,mg/100g,4020.81653096053,Proteins,,"","","","","",0.0953889413693478
positive_9,3,Nutrient,mg/100g,22090.3644425193,Carbohydrate,,"","","","","",0.524066806433374
positive_9,4,Nutrient,mg/100g,1354.36945094053,Fatty acids,,"","","","","",0.0321307543264949
positive_9,5,Nutrient,mg/100g,3303.3867660027,Fiber (dietary),,"","","","","",0.0783687999977546
positive_9,15,Nutrient,mg/100g,37.6853536245588,18:1 undifferentiated,,"","","","","",0.000894038800252699
positive_9,20,Nutrient,mg/100g,121.313147121543,18:2 undifferentiated,,"","","","","",0.00287800564611774
positive_9,21,Nutrient,mg/100g,32.2066980856048,18:3 undifferentiated,,"","","","","",0.000764064416203077
positive_9,38,Nutrient,kcal/100g,265.222956283641,Energy,,"","","","","",
positive_9,13831,Compound,RE,56.3413765674501,Retinol,286.229665582,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Retinoids,68-26-8,
positive_9,14616,Compound,mg/100g,1.35234569482064,beta-Carotene,536.438201803,"","","","",7235-40-7,4.98607648413247e-05
positive_9,8417,Compound,mg/100g,0.0863823193971946,Thiamine hydrochloride,336.057837322,"","","","",67-03-8,3.18490200427854e-06
positive_9,12163,Compound,mg/100g,0.0974536900647135,Riboflavine,376.138284392,Organic compounds,Organoheterocyclic compounds,Pteridines and derivatives,Alloxazines and isoalloxazines,83-88-5,3.59310163210929e-06
positive_9,1014,Compound,NE,0.919597129144044,Nicotinic acid,123.032028409,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,Pyridinecarboxylic acids and derivatives,59-67-6,
positive_9,1014,Compound,mg/100g,1.07150335558146,Nicotinic acid,123.032028409,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,Pyridinecarboxylic acids and derivatives,59-67-6,3.95061536735422e-05
positive_9,1224,Compound,mg/100g,8.5573628472027,L-Ascorbic acid,176.032087988,"","","","",50-81-7,0.000315508570197986
positive_9,3524,Compound,mg/100g,14.8461166859538,Sodium,22.989769675,Inorganic compounds,Homogeneous metal compounds,Homogeneous alkali metal compounds,"",7440-23-5,0.000547373896866943
positive_9,3522,Compound,mg/100g,688.823375942048,Potassium,38.963706861,Inorganic compounds,Homogeneous metal compounds,Homogeneous alkali metal compounds,"",7440-09-7,0.0253968053409665
positive_9,3514,Compound,mg/100g,354.725022335131,Calcium,39.962591155,Inorganic compounds,Homogeneous metal compounds,Homogeneous alkaline earth metal compounds,"",7440-70-2,0.0130786536236442
positive_9,3521,Compound,mg/100g,109.591640992164,Phosphorus,33.997236608,"","","","",7723-14-0,0.00404062589988124
positive_9,16258,Compound,mg/100g,4.79177875611474,Iron,55.934942133,Inorganic compounds,Homogeneous metal compounds,Homogeneous transition metal compounds,"",15438-31-0,0.000176672099926328
positive_9,3583,Compound,mg/100g,0.262997105701405,Copper,62.929601079,Inorganic compounds,Homogeneous metal compounds,Homogeneous transition metal compounds,"",7440-50-8,9.69666032254123e-06
positive_9,3730,Compound,mg/100g,1.07004122727655,Zinc,63.929146578,Inorganic compounds,Homogeneous metal compounds,Homogeneous transition metal compounds,"",7440-66-6,3.94522452418017e-05
positive_9,3637,Compound,mg/100g,4.32980517153109,Manganese,54.938049636,Inorganic compounds,Homogeneous metal compounds,Homogeneous transition metal compounds,"",7439-96-5,0.000159639209333303
positive_9,3011,Compound,mg/100g,1.13108102756685,Dodecanoic acid,200.177630012,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,143-07-7,4.17027727067036e-05
positive_9,21631,Compound,mg/100g,29.4499757929042,"C18:1, n-9",282.255880332,"","","","","",0.00108581579637258
positive_9,12763,Compound,mg/100g,123.967434532629,"(Z,Z)-9,12-Octadecadienoic acid",280.240230268,Organic compounds,Lipids and lipid-like molecules,Lineolic acids and derivatives,"",60-33-3,0.00457065905920861
positive_9,12465,Compound,mg/100g,23.1148938319833,alpha-Linolenic acid,278.224580204,Organic compounds,Lipids and lipid-like molecules,Lineolic acids and derivatives,"",463-40-1,0.000852242359407638
positive_9,12400,Compound,mg/100g,148.6937118539,L-Isoleucine,131.094628665,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",73-32-5,0.00548231286462171
positive_9,1946,Compound,mg/100g,264.518112722989,L-Leucine,131.094628665,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",61-90-5,0.00975273960294688
positive_9,474,Compound,mg/100g,260.962222410143,L-Lysine,146.105527702,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",56-87-1,0.00962163450802226
positive_9,12686,Compound,mg/100g,33.7951448268044,L-Methionine,149.051049291,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",63-68-3,0.0012460214688015
positive_9,12566,Compound,mg/100g,63.1455245121177,L-Cystine,240.023848262,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",56-89-3,0.00232816517295778
positive_9,446,Compound,mg/100g,110.63269546661,L-Tyrosine,181.073893223,Organic compounds,Phenylpropanoids and polyketides,Phenylpropanoic acids,"",60-18-4,0.00407900940828163
positive_9,12002,Compound,mg/100g,137.170388216296,L-Threonine,119.058243159,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,72-19-5,0.0050574498046175
positive_9,2250,Compound,mg/100g,43.3922833612162,L-Tryptophan,204.089877638,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Indolyl carboxylic acids and derivatives,73-22-3,0.00159986639872335
positive_9,2257,Compound,mg/100g,270.027871970019,Arginine,174.111675712,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",74-79-3,0.00995588352627995
positive_9,11859,Compound,mg/100g,100.99447925443,L-Histidine,155.069476547,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",71-00-1,0.00372364995109113
positive_9,556,Compound,mg/100g,163.240514033031,L-Alanine,89.047678473,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",56-41-7,0.00601865108451979
positive_9,12570,Compound,mg/100g,461.162106627522,L-Aspartic acid,133.037507717,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",56-84-8,0.0170029715333507
positive_9,12538,Compound,mg/100g,561.153570977886,L-Glutamic acid,147.053157781,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",56-86-0,0.020689640488787
positive_9,484,Compound,mg/100g,140.91147460214,Glycine,75.032028409,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",56-40-6,0.00519538304849887
positive_9,570,Compound,mg/100g,158.338113634974,L-Proline,115.063328537,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",147-85-3,0.00583790038272682
positive_9,12742,Compound,mg/100g,183.950384039533,L-Serine,105.042593095,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",56-45-1,0.00678222060837999
positive_9,13403,Compound,mg/100g,0.00161512272444701,Selenium,79.916521828,Inorganic compounds,Homogeneous non-metal compounds,Homogeneous other non-metal compounds,"",7782-49-2,5.9549310994932e-08
positive_9,13831,Compound,IU,1146.22567055599,Retinol,286.229665582,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Retinoids,68-26-8,
positive_9,8425,Compound,mg/100g,0.0960071942567823,Thiamine,265.112306876,"","","","",70-16-6,3.53976956797847e-06
positive_9,574,Compound,mg/100g,0.144166321115608,Pyridoxine,169.073893223,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,Pyridoxines,65-23-6,5.31538870772064e-06
positive_9,14507,Compound,mg/100g,13.7300847356458,Folic acid,441.139681375,"","","","",59-30-3,0.000506225981180273
positive_9,10510,Compound,mg/100g,3.44677363171946,4-Hydroxybenzoic acid,138.031694053,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,99-96-7,0.00012708198071739
positive_9,2562,Compound,mg/100g,11.486524142429,Neochlorogenic acid,354.095082174,"","","","",906-33-2,0.000423506268628905
positive_9,2561,Compound,mg/100g,1.4568325355553,Cryptochlorogenic acid,354.095082174,"","","","",905-99-7,5.37131775896602e-05
positive_9,247,Compound,mg/100g,5.42944262747097,5-Feruloylquinic acid,368.110732238,"","","","","",0.000200182662690917
positive_9,3764,Compound,mg/100g,0.0204687582247263,Arsenic,77.945071513,Inorganic compounds,Homogeneous metal compounds,Homogeneous metalloid compounds,"",7440-38-2,7.54679771855501e-07
positive_9,3781,Compound,mg/100g,0.00146205415890902,Mercury,201.970625604,Inorganic compounds,Homogeneous metal compounds,Homogeneous transition metal compounds,"",7439-97-6,5.39056979896786e-08
positive_9,11679,Compound,mg/100g,146.205415890902,D-Glucitol,182.07903818,Organic compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Sugar alcohols,50-70-4,0.00539056979896786
positive_9,13401,Compound,mg/100g,1680.87046848041,Nitrogen,28.00614801,"","","","",7727-37-9,0.0619734195765267
positive_9,39,Nutrient,mg/100g,412.75804178092,Ash,,"","","","","",0.00979217836576126
positive_9,13831,Compound,mg/100g,0.0568272711820211,Retinol,286.229665582,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Retinoids,68-26-8,2.09521220486211e-06
positive_9,2251,Compound,mg/100g,27.0394631459152,(±)-Tryptophan,204.089877638,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Indolyl carboxylic acids and derivatives,54-12-6,0.000996940588872842
positive_9,2520,Compound,mg/100g,83.4605657880628,(R)-Oxypeucedanin,286.084123558,"","","","",3173-02-2,0.00307717742602377
positive_9,12861,Compound,mg/100g,41.0360161781382,Oleic acid,282.255880332,"","","","",112-80-1,0.00151299121261618
positive_9,12126,Compound,mg/100g,152.859955757065,(±)-erythro-Isoleucine,131.094628665,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",443-79-8,0.00563592159671064
positive_9,12890,Compound,mg/100g,276.586426642752,epsilon-Polylysine,146.105527702,"","","","",25104-18-1,0.0101976963656217
positive_9,24096,Compound,mg/100g,478.715827785197,D-Aspartic acid,133.037507717,"","","","",1783-96-6,0.0176501743647607
positive_9,16357,Compound,mg/100g,610.247068951232,(E)-2-Phenyl-2-butenal,146.073164942,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenylacetaldehydes,4411-89-6,0.0224997097388775
positive_9,11,Nutrient,mg/100g,0.336029332605677,16:1 undifferentiated,,"","","","","",7.97188383491021e-06
positive_9,24,Nutrient,mg/100g,1.04041765192368,20:1,,"","","","","",2.4682632901749e-05
positive_9,31,Nutrient,mg/100g,2.77546960141149,22:0,,"","","","","",6.58446126658262e-05
positive_9,8323,Compound,mg/100g,0.264404531166045,Pantothenic acid,219.110672659,"","","","",79-83-4,9.74855186949767e-06
positive_9,3636,Compound,mg/100g,0.000279756410006466,Iodine,253.80893684,"","","","",7553-56-2,1.03145731343757e-08
positive_9,3517,Compound,mg/100g,0.00289047926568251,Chromium,51.940511904,Inorganic compounds,Homogeneous metal compounds,Homogeneous transition metal compounds,"",7440-47-3,1.06571498320949e-07
positive_9,13447,Compound,mg/100g,0.0490696571111593,Nickel,57.935347922,Inorganic compounds,Homogeneous metal compounds,Homogeneous transition metal compounds,"",7440-02-0,1.80919024139641e-06
positive_9,3716,Compound,mg/100g,419.603066039512,Sugars,342.116211546,"","","","",57-50-1,0.0154706964961868
positive_9,1128,Compound,mg/100g,8026.36691499248,Starch,180.063388116,"","","","",9005-25-8,0.295930836923843
positive_9,1131,Compound,mg/100g,388.384612217354,Sucrose,342.116211546,Organic compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Glycosyl compounds,57-50-1,0.014319677203784
positive_9,12531,Compound,mg/100g,53.3280045229903,D-Fructose,540.190164348,Organic compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Glycosyl compounds,53188-23-1,0.0019661948148033
positive_9,1193,Compound,mg/100g,59.2834191954146,Maltose,342.116211546,Organic compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Glycosyl compounds,69-79-4,0.00218576998086594
positive_9,565,Compound,mg/100g,0.0491655408593297,alpha-Tocopherol,430.381080844,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Quinone and hydroquinone lipids,59-02-9,1.81272545952735e-06
positive_9,2431,Compound,mg/100g,0.836337441460837,gamma-Tocopherol,416.36543078,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Quinone and hydroquinone lipids,1406-66-2,3.08356248379262e-05
positive_9,710,Compound,mg/100g,21.7124560785555,Choline,104.107539075,Organic compounds,Organonitrogen compounds,Quaternary ammonium salts,Cholines,62-49-7,0.000800534708548785
positive_9,12360,Compound,mg/100g,0.0128255989428485,Phytomenadione,450.349780716,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Quinone and hydroquinone lipids,12001-79-5,4.72877737761665e-07
positive_9,12030,Compound,mg/100g,0.197454355815064,Decanoic acid,172.146329884,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,334-48-5,7.28010984165992e-06
positive_9,1936,Compound,mg/100g,0.792477360679228,Stigmasterol,412.370516166,"","","","",83-48-7,2.9218510824735e-05
positive_9,12524,Compound,mg/100g,1.24214569097449,Campesterol,400.370516158,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Ergostane steroids,474-62-4,4.57977087024025e-05
positive_9,12365,Compound,mg/100g,9.28626068605184,beta-Sitosterol,414.38616623,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Stigmastanes and derivatives,83-46-5,0.00034238291443955
positive_9,10035,Compound,mg/100g,0.594031163792683,Pentadecanoic acid,242.224580204,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,1002-84-2,2.19018319648022e-05
positive_9,8052,Compound,mg/100g,0.793365509275054,Heptanoic acid,130.099379692,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,111-14-8,2.92512567183702e-05
positive_9,2571,Compound,mg/100g,0.0402313239113204,Catechin,290.07903818,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavans,154-23-4,1.48332234019761e-06
positive_9,21885,Compound,mg/100g,0.621981239575616,Catechin 3-glucoside,452.131861593,"","","","",109280-46-8,2.29323466928392e-05
positive_9,17712,Compound,mg/100g,0.0276436109988351,Gallocatechin,306.073952791,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavans,970-73-0,1.01921542151305e-06
positive_9,12207,Compound,mg/100g,0.0681217525587428,Procyanidin B2,578.142426277,Organic compounds,Phenylpropanoids and polyketides,Tannins,Proanthocyanidins,29106-49-8,2.51163788809256e-06
positive_9,12208,Compound,mg/100g,0.139748318945931,Procyanidin B3,578.142426277,Organic compounds,Phenylpropanoids and polyketides,Tannins,Proanthocyanidins,23567-23-9,5.15249768947404e-06
positive_9,16781,Compound,mg/100g,0.0888544537982395,Prodelphinidin B3,610.13225554,"","","","",110115-59-8,3.27604919578345e-06
positive_9,2801,Compound,mg/100g,0.122421701592612,Apiin,564.147905604,"","","","",26544-34-3,4.5136681382297e-06
positive_9,16369,Compound,mg/100g,0.0369239657221432,Apigenin 7-glucoside,432.10564686,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,578-74-5,1.36138058407106e-06
positive_9,13258,Compound,mg/100g,0.00651599374189712,Luteolin,286.047738052,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavones,491-70-3,2.40243624774778e-07
positive_9,14283,Compound,mg/100g,0.0254716105179628,Luteolin 7-glucoside,448.100561482,"","","","",5373-11-5,9.39134118613361e-07
positive_9,12729,Compound,mg/100g,0.114326071227105,Myricetin 3-rhamnoside,464.095476104,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,17912-87-7,4.21518356920066e-06
positive_9,2536,Compound,mg/100g,0.103466080275096,Quercetin 3-rutinoside,610.153384912,Organic compounds,Phenylpropanoids and polyketides,Flavonoids,Flavonoid glycosides,153-18-4,3.81477747694859e-06
positive_9,2593,Compound,mg/100g,0.10027607732408,p-Coumaric acid,164.047344122,Organic compounds,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,7400-08-0,3.69716258928127e-06
positive_9,290,Compound,mg/100g,0.0477592715229513,p-Coumaroyl glycolic acid,222.05282343,"","","","","",1.76087653883105e-06
positive_9,20647,Compound,mg/100g,0.145597902558591,D-Malic acid p-coumarate,280.058302738,"","","","",149197-99-9,5.36817088165228e-06
positive_9,12804,Compound,mg/100g,0.0169199953831827,Ferulic acid,194.057908808,"","","","",1135-24-6,6.23837465633418e-07
positive_9,2449,Compound,mg/100g,0.0183632554857097,(E)-Resveratrol 3-glucoside,390.131467668,"","","","",27208-80-6,6.77050229834593e-07
positive_9,3718,Compound,mg/100g,24.1553425385283,Sulfur,31.97207069,"","","","",7704-34-9,0.000890603533244466
positive_9,3772,Compound,mg/100g,0.84082656671898,Gadoleic acid,310.287180464,"","","","",29204-02-2,3.10011381528255e-05
