sample_id,name,taxonomy_id,taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads,lineage,taxid_lineage
S_positive_3,Enterococcus dispar,44009,S,105,24,129,0.00001,k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus dispar,2;1239;91061;186826;81852;1350;44009
S_positive_3,Enterococcus casseliflavus,37734,S,103,310,413,0.00005,k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus casseliflavus,2;1239;91061;186826;81852;1350;37734
S_positive_3,Enterococcus sp. FZMF,3050383,S,12,106,118,0.00001,k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus sp. FZMF,2;1239;91061;186826;81852;1350;3050383
S_positive_3,Carnobacterium maltaromaticum,2751,S,142,6,148,0.00002,k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium;s__Carnobacterium maltaromaticum,2;1239;91061;186826;186828;2747;2751
S_positive_3,Bacillus halotolerans,260554,S,51,623,674,0.00008,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus halotolerans,2;1239;91061;1385;186817;1386;260554
S_positive_3,Staphylococcus saccharolyticus,33028,S,215,9,224,0.00003,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus saccharolyticus,2;1239;91061;1385;90964;1279;33028
S_positive_3,[Clostridium] innocuum,1522,S,2917,218,3135,0.00036,k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Coprobacillaceae;g__Thomasclavelia;s__[Clostridium] innocuum,2;1239;526524;526525;2810280;3025755;1522
S_positive_3,Thomasclavelia spiroformis,29348,S,854,9,863,0.00010,k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Coprobacillaceae;g__Thomasclavelia;s__Thomasclavelia spiroformis,2;1239;526524;526525;2810280;3025755;29348
S_positive_3,Thomasclavelia ramosa,1547,S,850,19,869,0.00010,k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Coprobacillaceae;g__Thomasclavelia;s__Thomasclavelia ramosa,2;1239;526524;526525;2810280;3025755;1547
S_positive_3,Catenibacterium sp. co_0103,2478954,S,1913,453,2366,0.00027,k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Coprobacillaceae;g__Catenibacterium;s__Catenibacterium sp. co_0103,2;1239;526524;526525;2810280;135858;2478954
S_positive_3,Catenibacterium mitsuokai,100886,S,140,24,164,0.00002,k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Coprobacillaceae;g__Catenibacterium;s__Catenibacterium mitsuokai,2;1239;526524;526525;2810280;135858;100886
S_positive_3,Faecalibacillus intestinalis,1982626,S,1328,76,1404,0.00016,k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;s__Faecalibacillus intestinalis,2;1239;526524;526525;2810280;2678885;1982626
S_positive_3,Longicatena caecimuris,1796635,S,4800,803,5603,0.00064,k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Longicatena;s__Longicatena caecimuris,2;1239;526524;526525;128827;1918536;1796635
S_positive_3,Intestinibaculum porci,2487118,S,268,2,270,0.00003,k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Intestinibaculum;s__Intestinibaculum porci,2;1239;526524;526525;128827;2679910;2487118
S_positive_3,Amedibacterium intestinale,2583452,S,103,12,115,0.00001,k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Amedibacterium;s__Amedibacterium intestinale,2;1239;526524;526525;128827;2749267;2583452
S_positive_3,Turicibacter sanguinis,154288,S,204,6,210,0.00002,k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter sanguinis,2;1239;526524;526525;2810281;191303;154288
S_positive_3,Turicibacter bilis,2735723,S,195,496,691,0.00008,k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis,2;1239;526524;526525;2810281;191303;2735723
S_positive_3,Turicibacter sp. H121,1712675,S,39,280,319,0.00004,k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter sp. H121,2;1239;526524;526525;2810281;191303;1712675
S_positive_3,Anaerococcus vaginalis,33037,S,61,77,138,0.00002,k__Bacteria;p__Bacillota;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__Anaerococcus vaginalis,2;1239;1737404;1737405;1570339;165779;33037
S_positive_3,Anaerococcus obesiensis,1287640,S,49,57,106,0.00001,k__Bacteria;p__Bacillota;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__Anaerococcus obesiensis,2;1239;1737404;1737405;1570339;165779;1287640
S_positive_3,Ezakiella coagulans,46507,S,200,46,246,0.00003,k__Bacteria;p__Bacillota;c__Tissierellia;o__;f__;g__Ezakiella;s__Ezakiella coagulans,2;1239;1737404;;;1582879;46507
S_positive_3,Bifidobacterium longum,216816,S,4858,5227,10085,0.00115,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum,2;201174;1760;85004;31953;1678;216816
S_positive_3,Bifidobacterium adolescentis,1680,S,3640,6005,9645,0.00110,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis,2;201174;1760;85004;31953;1678;1680
S_positive_3,Bifidobacterium pullorum,78448,S,2026,175,2201,0.00025,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pullorum,2;201174;1760;85004;31953;1678;78448
S_positive_3,Bifidobacterium pseudocatenulatum,28026,S,890,472,1362,0.00016,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudocatenulatum,2;201174;1760;85004;31953;1678;28026
S_positive_3,Bifidobacterium dentium,1689,S,883,30,913,0.00010,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium dentium,2;201174;1760;85004;31953;1678;1689
S_positive_3,Bifidobacterium bifidum,1681,S,590,2171,2761,0.00032,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum,2;201174;1760;85004;31953;1678;1681
S_positive_3,Bifidobacterium breve,1685,S,546,365,911,0.00010,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium breve,2;201174;1760;85004;31953;1678;1685
S_positive_3,Bifidobacterium catenulatum,1686,S,156,166,322,0.00004,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium catenulatum,2;201174;1760;85004;31953;1678;1686
S_positive_3,Bifidobacterium animalis,28025,S,59,1404,1463,0.00017,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium animalis,2;201174;1760;85004;31953;1678;28025
S_positive_3,Gardnerella vaginalis,2702,S,300,52,352,0.00004,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella vaginalis,2;201174;1760;85004;31953;2701;2702
S_positive_3,Gardnerella swidsinskii,2792979,S,122,63,185,0.00002,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella swidsinskii,2;201174;1760;85004;31953;2701;2792979
S_positive_3,Corynebacterium macginleyi,38290,S,2514,83,2597,0.00030,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium macginleyi,2;201174;1760;85007;1653;1716;38290
S_positive_3,Corynebacterium amycolatum,43765,S,241,440,681,0.00008,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium amycolatum,2;201174;1760;85007;1653;1716;43765
S_positive_3,Corynebacterium matruchotii,43768,S,156,0,156,0.00002,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium matruchotii,2;201174;1760;85007;1653;1716;43768
S_positive_3,Corynebacterium argentoratense,42817,S,134,2,136,0.00002,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium argentoratense,2;201174;1760;85007;1653;1716;42817
S_positive_3,Corynebacterium kefirresidentii,1979527,S,98,16,114,0.00001,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium kefirresidentii,2;201174;1760;85007;1653;1716;1979527
S_positive_3,Corynebacterium accolens,38284,S,53,41,94,0.00001,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium accolens,2;201174;1760;85007;1653;1716;38284
S_positive_3,Cutibacterium acnes,1747,S,459,22,481,0.00006,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium acnes,2;201174;1760;85009;31957;1912216;1747
S_positive_3,Rothia mucilaginosa,43675,S,113,2,115,0.00001,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Rothia;s__Rothia mucilaginosa,2;201174;1760;85006;1268;32207;43675
S_positive_3,Micrococcus luteus,1270,S,22,64,86,0.00001,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus,2;201174;1760;85006;1268;1269;1270
S_positive_3,Collinsella aerofaciens,74426,S,4797,109,4906,0.00056,k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens,2;201174;84998;84999;84107;102106;74426
S_positive_3,Collinsella stercoris,147206,S,303,0,303,0.00003,k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella stercoris,2;201174;84998;84999;84107;102106;147206
S_positive_3,Adlercreutzia hattorii,2707299,S,373,164,537,0.00006,k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia hattorii,2;201174;84998;1643822;1643826;447020;2707299
S_positive_3,Adlercreutzia equolifaciens,446660,S,322,55,377,0.00004,k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia equolifaciens,2;201174;84998;1643822;1643826;447020;446660
S_positive_3,Eggerthella lenta,84112,S,363,36,399,0.00005,k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Eggerthella;s__Eggerthella lenta,2;201174;84998;1643822;1643826;84111;84112
S_positive_3,Gordonibacter urolithinfaciens,1335613,S,100,15,115,0.00001,k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter urolithinfaciens,2;201174;84998;1643822;1643826;644652;1335613
S_positive_3,Enterobacter sp. 155105,2980499,S,464,29531,29995,0.00343,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter sp. 155105,2;1224;1236;91347;543;547;2980499
S_positive_3,Enterobacter sp. DTU_2021_1002640_1_SI_PRY_ASU_LCPMC_013,3077940,S,282,3898,4180,0.00048,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter sp. DTU_2021_1002640_1_SI_PRY_ASU_LCPMC_013,2;1224;1236;91347;543;547;3077940
S_positive_3,Enterobacter sp. DSM 30060,2747372,S,100,24372,24472,0.00280,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter sp. DSM 30060,2;1224;1236;91347;543;547;2747372
S_positive_3,Enterobacter sp. LU1,1848517,S,23,2220,2243,0.00026,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter sp. LU1,2;1224;1236;91347;543;547;1848517
S_positive_3,Enterobacter cloacae,550,S,966,1640,2606,0.00030,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter cloacae,2;1224;1236;91347;543;547;550
S_positive_3,Enterobacter roggenkampii,1812935,S,619,1779,2398,0.00027,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter roggenkampii,2;1224;1236;91347;543;547;1812935
S_positive_3,Enterobacter hormaechei,158836,S,552,16537,17089,0.00196,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter hormaechei,2;1224;1236;91347;543;547;158836
S_positive_3,Enterobacter asburiae,61645,S,274,1622,1896,0.00022,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter asburiae,2;1224;1236;91347;543;547;61645
S_positive_3,Enterobacter kobei,208224,S,91,1345,1436,0.00016,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter kobei,2;1224;1236;91347;543;547;208224
S_positive_3,Enterobacter cancerogenus,69218,S,82,27,109,0.00001,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter cancerogenus,2;1224;1236;91347;543;547;69218
S_positive_3,Enterobacter ludwigii,299767,S,51,575,626,0.00007,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter ludwigii,2;1224;1236;91347;543;547;299767
S_positive_3,Enterobacter mori,539813,S,132,107,239,0.00003,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter mori,2;1224;1236;91347;543;547;539813
S_positive_3,Enterobacter huaxiensis,2494702,S,60,28,88,0.00001,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter huaxiensis,2;1224;1236;91347;543;547;2494702
S_positive_3,Enterobacter pseudoroggenkampii,2996112,S,40,225,265,0.00003,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter pseudoroggenkampii,2;1224;1236;91347;543;547;2996112
S_positive_3,Enterobacter bugandensis,881260,S,18,64,82,0.00001,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter bugandensis,2;1224;1236;91347;543;547;881260
S_positive_3,Klebsiella sp. WP3-S18-ESBL-05,2675711,S,23,2008,2031,0.00023,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella sp. WP3-S18-ESBL-05,2;1224;1236;91347;543;570;2675711
S_positive_3,Klebsiella sp. WP3-W18-ESBL-02,2675710,S,17,985,1002,0.00011,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella sp. WP3-W18-ESBL-02,2;1224;1236;91347;543;570;2675710
S_positive_3,Klebsiella michiganensis,1134687,S,799,11072,11871,0.00136,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella michiganensis,2;1224;1236;91347;543;570;1134687
S_positive_3,Klebsiella pneumoniae,573,S,573,38505,39078,0.00447,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae,2;1224;1236;91347;543;570;573
S_positive_3,Klebsiella electrica,1259973,S,442,524,966,0.00011,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella electrica,2;1224;1236;91347;543;570;1259973
S_positive_3,Klebsiella aerogenes,548,S,202,324,526,0.00006,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella aerogenes,2;1224;1236;91347;543;570;548
S_positive_3,Klebsiella oxytoca,571,S,201,300,501,0.00006,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella oxytoca,2;1224;1236;91347;543;570;571
S_positive_3,Klebsiella africana,2489010,S,123,348,471,0.00005,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella africana,2;1224;1236;91347;543;570;2489010
S_positive_3,Klebsiella quasipneumoniae,1463165,S,55,747,802,0.00009,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella quasipneumoniae,2;1224;1236;91347;543;570;1463165
S_positive_3,Klebsiella grimontii,2058152,S,38,1743,1781,0.00020,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella grimontii,2;1224;1236;91347;543;570;2058152
S_positive_3,Klebsiella quasivariicola,2026240,S,19,81,100,0.00001,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella quasivariicola,2;1224;1236;91347;543;570;2026240
S_positive_3,Klebsiella variicola,244366,S,12,444,456,0.00005,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella variicola,2;1224;1236;91347;543;570;244366
S_positive_3,Raoultella planticola,575,S,99,738,837,0.00010,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Raoultella;s__Raoultella planticola,2;1224;1236;91347;543;160674;575
S_positive_3,Citrobacter farmeri,67824,S,9711,9337,19048,0.00218,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter farmeri,2;1224;1236;91347;543;544;67824
S_positive_3,Citrobacter freundii,546,S,461,6996,7457,0.00085,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter freundii,2;1224;1236;91347;543;544;546
S_positive_3,Citrobacter youngae,133448,S,114,2468,2582,0.00030,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter youngae,2;1224;1236;91347;543;544;133448
S_positive_3,Citrobacter freundii complex sp. CFNIH2,2066049,S,55,181,236,0.00003,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter freundii complex sp. CFNIH2,2;1224;1236;91347;543;544;2066049
S_positive_3,Citrobacter freundii complex sp. CFNIH4,2077148,S,28,6606,6634,0.00076,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter freundii complex sp. CFNIH4,2;1224;1236;91347;543;544;2077148
S_positive_3,Citrobacter werkmanii,67827,S,78,667,745,0.00009,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter werkmanii,2;1224;1236;91347;543;544;67827
S_positive_3,Citrobacter braakii,57706,S,61,2008,2069,0.00024,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter braakii,2;1224;1236;91347;543;544;57706
S_positive_3,Citrobacter portucalensis,1639133,S,50,317,367,0.00004,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter portucalensis,2;1224;1236;91347;543;544;1639133
S_positive_3,Citrobacter sedlakii,67826,S,16,76,92,0.00001,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter sedlakii,2;1224;1236;91347;543;544;67826
S_positive_3,Citrobacter amalonaticus,35703,S,196,4553,4749,0.00054,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter amalonaticus,2;1224;1236;91347;543;544;35703
S_positive_3,Citrobacter pasteurii,1563222,S,154,648,802,0.00009,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter pasteurii,2;1224;1236;91347;543;544;1563222
S_positive_3,Citrobacter sp. FDAARGOS_156,1702170,S,58,1107,1165,0.00013,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter sp. FDAARGOS_156,2;1224;1236;91347;543;544;1702170
S_positive_3,Citrobacter sp. CFNIH10,1920110,S,27,727,754,0.00009,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter sp. CFNIH10,2;1224;1236;91347;543;544;1920110
S_positive_3,Citrobacter sp. B72,2807631,S,22,576,598,0.00007,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter sp. B72,2;1224;1236;91347;543;544;2807631
S_positive_3,Citrobacter koseri,545,S,91,386,477,0.00005,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter koseri,2;1224;1236;91347;543;544;545
S_positive_3,Citrobacter cronae,1748967,S,36,1020,1056,0.00012,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter cronae,2;1224;1236;91347;543;544;1748967
S_positive_3,Kluyvera ascorbata,51288,S,1474,1256,2730,0.00031,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__Kluyvera ascorbata,2;1224;1236;91347;543;579;51288
S_positive_3,Kluyvera cryocrescens,580,S,1472,1314,2786,0.00032,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__Kluyvera cryocrescens,2;1224;1236;91347;543;579;580
S_positive_3,Escherichia coli,562,S,1430,43087,44517,0.00510,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli,2;1224;1236;91347;543;561;562
S_positive_3,Escherichia fergusonii,564,S,44,110,154,0.00002,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia fergusonii,2;1224;1236;91347;543;561;564
S_positive_3,Salmonella enterica,28901,S,65,2346,2411,0.00028,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica,2;1224;1236;91347;543;590;28901
S_positive_3,Pluralibacter gergoviae,61647,S,655,262,917,0.00011,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pluralibacter;s__Pluralibacter gergoviae,2;1224;1236;91347;543;1330546;61647
S_positive_3,Buttiauxella ferragutiae,82989,S,28,145,173,0.00002,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Buttiauxella;s__Buttiauxella ferragutiae,2;1224;1236;91347;543;82976;82989
S_positive_3,Kosakonia cowanii,208223,S,88,55,143,0.00002,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia;s__Kosakonia cowanii,2;1224;1236;91347;543;1330547;208223
S_positive_3,Lelliottia sp. WB101,2153385,S,44,68,112,0.00001,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Lelliottia;s__Lelliottia sp. WB101,2;1224;1236;91347;543;1330545;2153385
S_positive_3,Pseudescherichia vulneris,566,S,78,39,117,0.00001,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pseudescherichia;s__Pseudescherichia vulneris,2;1224;1236;91347;543;2055880;566
S_positive_3,Proteus mirabilis,584,S,19299,5587,24886,0.00285,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus;s__Proteus mirabilis,2;1224;1236;91347;1903414;583;584
S_positive_3,Morganella morganii,582,S,576,57,633,0.00007,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Morganella;s__Morganella morganii,2;1224;1236;91347;1903414;581;582
S_positive_3,Providencia rettgeri,587,S,37,507,544,0.00006,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Providencia;s__Providencia rettgeri,2;1224;1236;91347;1903414;586;587
