sample_id,name,taxonomy_id,taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads,lineage,taxid_lineage
G_negative_1,Lachnoclostridium,1506553,G,3892,318,4210,0.00045,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__,2;1239;186801;3085636;186803;1506553;
G_negative_1,Lacrimispora,2719231,G,2836,13,2849,0.00031,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lacrimispora;s__,2;1239;186801;3085636;186803;2719231;
G_negative_1,Sellimonas,1769710,G,1626,88,1714,0.00018,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas;s__,2;1239;186801;3085636;186803;1769710;
G_negative_1,Claveliimonas,3076670,G,325,23,348,0.00004,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Claveliimonas;s__,2;1239;186801;3085636;186803;3076670;
G_negative_1,Marvinbryantia,248744,G,319,4,323,0.00003,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Marvinbryantia;s__,2;1239;186801;3085636;186803;248744;
G_negative_1,Wansuia,2944198,G,221,6,227,0.00002,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wansuia;s__,2;1239;186801;3085636;186803;2944198;
G_negative_1,Cellulosilyticum,698776,G,17108,56,17164,0.00184,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Cellulosilyticaceae;g__Cellulosilyticum;s__,2;1239;186801;3085636;3018741;698776;
G_negative_1,Clostridioides,1870884,G,1948,100,2048,0.00022,k__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Clostridioides;s__,2;1239;186801;3082720;186804;1870884;
G_negative_1,Terrisporobacter,1505652,G,105,0,105,0.00001,k__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Terrisporobacter;s__,2;1239;186801;3082720;186804;1505652;
G_negative_1,Emergencia,1926556,G,1191,45,1236,0.00013,k__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Emergencia;s__,2;1239;186801;3082720;3030910;1926556;
G_negative_1,Aminipila,2060094,G,112,0,112,0.00001,k__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Aminipila;s__,2;1239;186801;3082720;3030910;2060094;
G_negative_1,Monoglobus,2039302,G,2357,134,2491,0.00027,k__Bacteria;p__Bacillota;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus;s__,2;1239;186801;3085656;3085657;2039302;
G_negative_1,Christensenella,990721,G,357,24,381,0.00004,k__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenella;s__,2;1239;186801;3082768;990719;990721;
G_negative_1,Veillonella,29465,G,24488,191,24679,0.00265,k__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__,2;1239;909932;1843489;31977;29465;
G_negative_1,Dialister,39948,G,24429,10,24439,0.00263,k__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister;s__,2;1239;909932;1843489;31977;39948;
G_negative_1,Megasphaera,906,G,16236,231,16467,0.00177,k__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Megasphaera;s__,2;1239;909932;1843489;31977;906;
G_negative_1,Phascolarctobacterium,33024,G,50960,99,51059,0.00549,k__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__,2;1239;909932;1843488;909930;33024;
G_negative_1,Acidaminococcus,904,G,12740,405,13145,0.00141,k__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__,2;1239;909932;1843488;909930;904;
G_negative_1,Megamonas,158846,G,19642,55,19697,0.00212,k__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__,2;1239;909932;909929;1843491;158846;
G_negative_1,Selenobaculum,3074372,G,663,2,665,0.00007,k__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenobaculum;s__,2;1239;909932;909929;1843491;3074372;
G_negative_1,Selenomonas,970,G,325,0,325,0.00003,k__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__,2;1239;909932;909929;1843491;970;
G_negative_1,Lactobacillus,1578,G,14593,290,14883,0.00160,k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__,2;1239;91061;186826;33958;1578;
G_negative_1,Weissella,46255,G,1014,24,1038,0.00011,k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__,2;1239;91061;186826;33958;46255;
G_negative_1,Limosilactobacillus,2742598,G,723,40,763,0.00008,k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__,2;1239;91061;186826;33958;2742598;
G_negative_1,Lacticaseibacillus,2759736,G,447,25,472,0.00005,k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus;s__,2;1239;91061;186826;33958;2759736;
G_negative_1,Pediococcus,1253,G,325,12,337,0.00004,k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus;s__,2;1239;91061;186826;33958;1253;
G_negative_1,Leuconostoc,1243,G,108,0,108,0.00001,k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Leuconostoc;s__,2;1239;91061;186826;33958;1243;
G_negative_1,Streptococcus,1301,G,9053,119,9172,0.00099,k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__,2;1239;91061;186826;1300;1301;
G_negative_1,Lactococcus,1357,G,268,21,289,0.00003,k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__,2;1239;91061;186826;1300;1357;
G_negative_1,Enterococcus,1350,G,4657,222,4879,0.00052,k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__,2;1239;91061;186826;81852;1350;
G_negative_1,Carnobacterium,2747,G,158,3,161,0.00002,k__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium;s__,2;1239;91061;186826;186828;2747;
G_negative_1,Bacillus,1386,G,732,2,734,0.00008,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__,2;1239;91061;1385;186817;1386;
G_negative_1,Staphylococcus,1279,G,240,2,242,0.00003,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__,2;1239;91061;1385;90964;1279;
G_negative_1,Thomasclavelia,3025755,G,5108,270,5378,0.00058,k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Coprobacillaceae;g__Thomasclavelia;s__,2;1239;526524;526525;2810280;3025755;
G_negative_1,Catenibacterium,135858,G,2727,105,2832,0.00030,k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Coprobacillaceae;g__Catenibacterium;s__,2;1239;526524;526525;2810280;135858;
G_negative_1,Faecalibacillus,2678885,G,1449,82,1531,0.00016,k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;s__,2;1239;526524;526525;2810280;2678885;
G_negative_1,Longicatena,1918536,G,5356,905,6261,0.00067,k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Longicatena;s__,2;1239;526524;526525;128827;1918536;
G_negative_1,Intestinibaculum,2679910,G,309,3,312,0.00003,k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Intestinibaculum;s__,2;1239;526524;526525;128827;2679910;
G_negative_1,Amedibacterium,2749267,G,112,13,125,0.00001,k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Amedibacterium;s__,2;1239;526524;526525;128827;2749267;
G_negative_1,Turicibacter,191303,G,1351,14,1365,0.00015,k__Bacteria;p__Bacillota;c__Erysipelotrichia;o__Erysipelotrichales;f__Turicibacteraceae;g__Turicibacter;s__,2;1239;526524;526525;2810281;191303;
G_negative_1,Anaerococcus,165779,G,267,16,283,0.00003,k__Bacteria;p__Bacillota;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Anaerococcus;s__,2;1239;1737404;1737405;1570339;165779;
G_negative_1,Ezakiella,1582879,G,234,48,282,0.00003,k__Bacteria;p__Bacillota;c__Tissierellia;o__;f__;g__Ezakiella;s__,2;1239;1737404;;;1582879;
G_negative_1,Bifidobacterium,1678,G,32832,151,32983,0.00354,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__,2;201174;1760;85004;31953;1678;
G_negative_1,Gardnerella,2701,G,578,16,594,0.00006,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__,2;201174;1760;85004;31953;2701;
G_negative_1,Corynebacterium,1716,G,4208,33,4241,0.00046,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__,2;201174;1760;85007;1653;1716;
G_negative_1,Cutibacterium,1912216,G,527,4,531,0.00006,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__,2;201174;1760;85009;31957;1912216;
G_negative_1,Rothia,32207,G,124,1,125,0.00001,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Rothia;s__,2;201174;1760;85006;1268;32207;
G_negative_1,Micrococcus,1269,G,101,1,102,0.00001,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Micrococcus;s__,2;201174;1760;85006;1268;1269;
G_negative_1,Collinsella,102106,G,5657,116,5773,0.00062,k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__,2;201174;84998;84999;84107;102106;
G_negative_1,Adlercreutzia,447020,G,998,29,1027,0.00011,k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Adlercreutzia;s__,2;201174;84998;1643822;1643826;447020;
G_negative_1,Eggerthella,84111,G,426,12,438,0.00005,k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Eggerthella;s__,2;201174;84998;1643822;1643826;84111;
G_negative_1,Gordonibacter,644652,G,110,3,113,0.00001,k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Gordonibacter;s__,2;201174;84998;1643822;1643826;644652;
G_negative_1,Enterobacter,547,G,86190,12023,98213,0.01056,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__,2;1224;1236;91347;543;547;
G_negative_1,Klebsiella,570,G,56864,8836,65700,0.00706,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__,2;1224;1236;91347;543;570;
G_negative_1,Raoultella,160674,G,781,516,1297,0.00014,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Raoultella;s__,2;1224;1236;91347;543;160674;
G_negative_1,Citrobacter,544,G,38804,17139,55943,0.00601,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__,2;1224;1236;91347;543;544;
G_negative_1,Kluyvera,579,G,3402,2910,6312,0.00068,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__,2;1224;1236;91347;543;579;
G_negative_1,Escherichia,561,G,2497,44480,46977,0.00505,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__,2;1224;1236;91347;543;561;
G_negative_1,Salmonella,590,G,2299,216,2515,0.00027,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__,2;1224;1236;91347;543;590;
G_negative_1,Pluralibacter,1330546,G,705,289,994,0.00011,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pluralibacter;s__,2;1224;1236;91347;543;1330546;
G_negative_1,Buttiauxella,82976,G,194,2,196,0.00002,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Buttiauxella;s__,2;1224;1236;91347;543;82976;
G_negative_1,Kosakonia,1330547,G,142,8,150,0.00002,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia;s__,2;1224;1236;91347;543;1330547;
G_negative_1,Lelliottia,1330545,G,119,8,127,0.00001,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Lelliottia;s__,2;1224;1236;91347;543;1330545;
G_negative_1,Pseudescherichia,2055880,G,91,46,137,0.00001,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pseudescherichia;s__,2;1224;1236;91347;543;2055880;
G_negative_1,Shigella,620,G,18,263,281,0.00003,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Shigella;s__,2;1224;1236;91347;543;620;
G_negative_1,Proteus,583,G,22195,5213,27408,0.00295,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus;s__,2;1224;1236;91347;1903414;583;
G_negative_1,Morganella,581,G,649,62,711,0.00008,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Morganella;s__,2;1224;1236;91347;1903414;581;
G_negative_1,Providencia,586,G,571,32,603,0.00006,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Providencia;s__,2;1224;1236;91347;1903414;586;
G_negative_1,Yersinia,629,G,1835,25,1860,0.00020,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Yersinia;s__,2;1224;1236;91347;1903411;629;
G_negative_1,Serratia,613,G,658,108,766,0.00008,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Serratia;s__,2;1224;1236;91347;1903411;613;
G_negative_1,Chimaeribacter,2716544,G,100,14,114,0.00001,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;g__Chimaeribacter;s__,2;1224;1236;91347;1903411;2716544;
G_negative_1,Hafnia,568,G,1179,166,1345,0.00014,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Hafniaceae;g__Hafnia;s__,2;1224;1236;91347;1903412;568;
G_negative_1,Obesumbacterium,82982,G,133,74,207,0.00002,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Hafniaceae;g__Obesumbacterium;s__,2;1224;1236;91347;1903412;82982;
G_negative_1,Pantoea,53335,G,1035,21,1056,0.00011,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Pantoea;s__,2;1224;1236;91347;1903409;53335;
G_negative_1,Haemophilus,724,G,11015,498,11513,0.00124,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__,2;1224;1236;135625;712;724;
G_negative_1,Aggregatibacter,416916,G,167,14,181,0.00002,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter;s__,2;1224;1236;135625;712;416916;
G_negative_1,Pseudomonas,286,G,2414,56,2470,0.00027,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__,2;1224;1236;72274;135621;286;
G_negative_1,Pseudoalteromonas,53246,G,1047,12,1059,0.00011,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;s__,2;1224;1236;135622;267888;53246;
G_negative_1,Acinetobacter,469,G,387,18,405,0.00004,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__,2;1224;1236;2887326;468;469;
G_negative_1,Succinivibrio,83770,G,168,0,168,0.00002,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Succinivibrio;s__,2;1224;1236;135624;83763;83770;
G_negative_1,Aeromonas,642,G,126,14,140,0.00002,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Aeromonas;s__,2;1224;1236;135624;84642;642;
G_negative_1,Sutterella,40544,G,40964,65,41029,0.00441,k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__,2;1224;28216;80840;995019;40544;
G_negative_1,Duodenibacillus,1980697,G,1134,3,1137,0.00012,k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Duodenibacillus;s__,2;1224;28216;80840;995019;1980697;
G_negative_1,Oxalobacter,846,G,5676,47,5723,0.00062,k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Oxalobacter;s__,2;1224;28216;80840;75682;846;
G_negative_1,Janthinobacterium,29580,G,267,1,268,0.00003,k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Janthinobacterium;s__,2;1224;28216;80840;75682;29580;
G_negative_1,Comamonas,283,G,879,31,910,0.00010,k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas;s__,2;1224;28216;80840;80864;283;
G_negative_1,Delftia,80865,G,543,13,556,0.00006,k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia;s__,2;1224;28216;80840;80864;80865;
G_negative_1,Paracidovorax,3051137,G,251,300,551,0.00006,k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Paracidovorax;s__,2;1224;28216;80840;80864;3051137;
G_negative_1,Alcaligenes,507,G,124,2,126,0.00001,k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Alcaligenes;s__,2;1224;28216;80840;506;507;
G_negative_1,Neisseria,482,G,1516,90,1606,0.00017,k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria;s__,2;1224;28216;206351;481;482;
G_negative_1,Paracoccus,265,G,189,10,199,0.00002,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Paracoccus;s__,2;1224;28211;204455;31989;265;
G_negative_1,Ancylobacter,99,G,134,7,141,0.00002,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Ancylobacter;s__,2;1224;28211;356;335928;99;
G_negative_1,Akkermansia,239934,G,296694,220,296914,0.03191,k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__,2;74201;203494;48461;1647988;239934;
G_negative_1,Desulfovibrio,872,G,29929,50,29979,0.00322,k__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__,2;200940;3031449;213115;194924;872;
G_negative_1,Fusobacterium,848,G,24301,86,24387,0.00262,k__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__,2;32066;203490;203491;203492;848;
G_negative_1,Sneathia,168808,G,118,0,118,0.00001,k__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__,2;32066;203490;203491;1129771;168808;
G_negative_1,Leptotrichia,32067,G,97,0,97,0.00001,k__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__,2;32066;203490;203491;1129771;32067;
G_negative_1,Campylobacter,194,G,1816,11,1827,0.00020,k__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__,2;29547;3031852;213849;72294;194;
G_negative_1,Treponema,157,G,894,0,894,0.00010,k__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Treponemataceae;g__Treponema;s__,2;203691;203692;136;2845253;157;
G_negative_1,Cloacibacillus,508459,G,197,0,197,0.00002,k__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus;s__,2;508458;649775;649776;649777;508459;
G_negative_1,Candidatus Minimicrobia,2905967,G,54,61,115,0.00001,k__Bacteria;p__Candidatus Saccharibacteria;c__;o__;f__;g__Candidatus Minimicrobia;s__,2;95818;;;;2905967;
G_negative_1,Homo,9605,G,1672,137,1809,0.00019,k__Eukaryota;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__,2759;7711;40674;9443;9604;9605;
G_positive_9,Bacteroides,816,G,2148947,200415,2349362,0.25554,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__,2;976;200643;171549;815;816;
G_positive_9,Phocaeicola,909656,G,1582370,203010,1785380,0.19420,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__,2;976;200643;171549;815;909656;
G_positive_9,Segatella,2974251,G,599455,11291,610746,0.06643,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__,2;976;200643;171549;171552;2974251;
G_positive_9,Paraprevotella,577309,G,21870,990,22860,0.00249,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__,2;976;200643;171549;171552;577309;
G_positive_9,Prevotella,838,G,8247,292,8539,0.00093,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__,2;976;200643;171549;171552;838;
G_positive_9,Hoylesella,2974257,G,747,56,803,0.00009,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Hoylesella;s__,2;976;200643;171549;171552;2974257;
G_positive_9,Alistipes,239759,G,308393,24465,332858,0.03620,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__,2;976;200643;171549;171550;239759;
G_positive_9,Parabacteroides,375288,G,292187,25698,317885,0.03458,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__,2;976;200643;171549;2005525;375288;
G_positive_9,Odoribacter,283168,G,31038,1674,32712,0.00356,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Odoribacter;s__,2;976;200643;171549;1853231;283168;
G_positive_9,Butyricimonas,574697,G,14010,817,14827,0.00161,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Odoribacteraceae;g__Butyricimonas;s__,2;976;200643;171549;1853231;574697;
G_positive_9,Coprobacter,1348911,G,2955,124,3079,0.00033,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Coprobacter;s__,2;976;200643;171549;2005519;1348911;
G_positive_9,Barnesiella,397864,G,830,38,868,0.00009,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__,2;976;200643;171549;2005519;397864;
G_positive_9,Porphyromonas,836,G,1200,19,1219,0.00013,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__,2;976;200643;171549;171551;836;
G_positive_9,Muribaculum,1918540,G,538,15,553,0.00006,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__,2;976;200643;171549;2005473;1918540;
G_positive_9,Paramuribaculum,2518497,G,412,16,428,0.00005,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Paramuribaculum;s__,2;976;200643;171549;2005473;2518497;
G_positive_9,Sodaliphilus,2815786,G,151,2,153,0.00002,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__,2;976;200643;171549;2005473;2815786;
G_positive_9,Dysgonomonas,156973,G,487,0,487,0.00005,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__,2;976;200643;171549;2005520;156973;
G_positive_9,Proteiniphilum,294702,G,159,1,160,0.00002,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Proteiniphilum;s__,2;976;200643;171549;2005520;294702;
G_positive_9,Petrimonas,307628,G,158,9,167,0.00002,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Petrimonas;s__,2;976;200643;171549;2005520;307628;
G_positive_9,Xiashengella,3129724,G,178,6,184,0.00002,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Marinilabiliales;f__Marinilabiliaceae;g__Xiashengella;s__,2;976;200643;1970189;558415;3129724;
G_positive_9,Elizabethkingia,308865,G,2259,102,2361,0.00026,k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__,2;976;117743;200644;2762318;308865;
