id,relative_abundance,file,type,sample_id,depth
905,0.0000661538439168585,905.fna.gz,background,negative_1,10000000
42817,0.0000153928576737275,42817.fna.gz,background,negative_1,10000000
3020829,0.0000366789969312377,3020829.fna.gz,background,negative_1,10000000
2702,0.0000396202126088174,2702.fna.gz,background,negative_1,10000000
2489010,0.0000524403605178414,2489010.fna.gz,background,negative_1,10000000
548,0.0000433620345076921,548.fna.gz,background,negative_1,10000000
2026240,0.0000112999103207901,2026240.fna.gz,background,negative_1,10000000
28901,0.000286066490405473,28901.fna.gz,background,negative_1,10000000
260554,0.0000797576194486835,260554.fna.gz,background,negative_1,10000000
66219,0.0000205592543118064,66219.fna.gz,background,negative_1,10000000
564,0.0000145088654361601,564.fna.gz,background,negative_1,10000000
204,0.0000469823941250326,204.fna.gz,background,negative_1,10000000
82989,0.0000215027419696588,82989.fna.gz,background,negative_1,10000000
36874,0.000019045285744555,36874.fna.gz,background,negative_1,10000000
1492,0.0000251413862315314,1492.fna.gz,background,negative_1,10000000
76860,0.0000379589220484794,76860.fna.gz,background,negative_1,10000000
488,0.0000210090565672942,488.fna.gz,background,negative_1,10000000
58231,0.0000415244277322238,58231.fna.gz,background,negative_1,10000000
33028,0.0000273538282199061,33028.fna.gz,background,negative_1,10000000
122355,0.0000167853036803969,122355.fna.gz,background,negative_1,10000000
187101,0.000014942211511569,187101.fna.gz,background,negative_1,10000000
1334,0.0000315300410310201,1334.fna.gz,background,negative_1,10000000
2751478,0.0000296211241418769,2751478.fna.gz,background,negative_1,10000000
76832,0.0000526398293672817,76832.fna.gz,background,negative_1,10000000
1737424,0.00362196135220152,1737424.fna.gz,background,negative_1,10000000
2996112,0.0000642888101745922,2996112.fna.gz,background,negative_1,10000000
29375,0.000282232630674038,29375.fna.gz,background,negative_1,10000000
1218493,0.0000210639105008903,1218493.fna.gz,background,negative_1,10000000
208224,0.00012052192838679,208224.fna.gz,background,negative_1,10000000
1560339,0.00002567164092296,1560339.fna.gz,background,negative_1,10000000
881260,0.000017608112684338,881260.fna.gz,background,negative_1,10000000
1748967,0.0000913135147929219,1748967.fna.gz,background,negative_1,10000000
623,0.0002436977423228,623.fna.gz,background,negative_1,10000000
2831966,0.0611076294342663,2831966.fna.gz,background,negative_1,10000000
1244,0.0000121775732583272,1244.fna.gz,background,negative_1,10000000
712538,0.0000170047194147812,712538.fna.gz,background,negative_1,10000000
860,0.0000778925857064172,860.fna.gz,background,negative_1,10000000
1629,0.0000279096814136796,1629.fna.gz,background,negative_1,10000000
3046383,0.000014408299891234,3046383.fna.gz,background,negative_1,10000000
44009,0.0000134940676646328,44009.fna.gz,background,negative_1,10000000
545,0.0000911672376366657,545.fna.gz,background,negative_1,10000000
2703794,0.0000341740006303506,2703794.fna.gz,background,negative_1,10000000
2060066,0.0000112633410317261,2060066.fna.gz,background,negative_1,10000000
1493872,0.0000622043606979416,1493872.fna.gz,background,negative_1,10000000
225992,0.0000948607358321343,225992.fna.gz,background,negative_1,10000000
69710,0.0000529888998538021,69710.fna.gz,background,negative_1,10000000
2890317,0.000205592543118064,2890317.fna.gz,background,negative_1,10000000
82983,0.0000201313936297571,82983.fna.gz,background,negative_1,10000000
2053287,0.0000425666524705491,2053287.fna.gz,background,negative_1,10000000
1206777,0.0000122872811255193,1206777.fna.gz,background,negative_1,10000000
566,0.00001283582046148,566.fna.gz,background,negative_1,10000000
2565914,0.0000120678653911351,2565914.fna.gz,background,negative_1,10000000
2675710,0.0000535374391897628,2675710.fna.gz,background,negative_1,10000000
2566012,0.000080196450917452,2566012.fna.gz,background,negative_1,10000000
2487072,0.00011343793467667,2487072.fna.gz,background,negative_1,10000000
2153385,0.0000154688092740913,2153385.fna.gz,background,negative_1,10000000
495,0.0000141523148677857,495.fna.gz,background,negative_1,10000000
2742646,0.0000854624285426746,2742646.fna.gz,background,negative_1,10000000
28109,0.0000121775732583272,28109.fna.gz,background,negative_1,10000000
166935,0.000015249393539707,166935.fna.gz,background,negative_1,10000000
554406,0.0000142620227349778,554406.fna.gz,background,negative_1,10000000
1920110,0.0000851333049410982,1920110.fna.gz,background,negative_1,10000000
483,0.0000600650572876949,483.fna.gz,background,negative_1,10000000
1886807,0.0000329123601576411,1886807.fna.gz,background,negative_1,10000000
83771,0.0000179920902195104,83771.fna.gz,background,negative_1,10000000
2675711,0.000184199509015598,2675711.fna.gz,background,negative_1,10000000
38290,0.000312777129364782,38290.fna.gz,background,negative_1,10000000
486,0.0000163464722116284,486.fna.gz,background,negative_1,10000000
487,0.0000168950115475891,487.fna.gz,background,negative_1,10000000
511,0.0000132746519302486,511.fna.gz,background,negative_1,10000000
553,0.000100382698480805,553.fna.gz,background,negative_1,10000000
2799495,0.000052111236916265,2799495.fna.gz,background,negative_1,10000000
2675726,0.0000142620227349778,2675726.fna.gz,background,negative_1,10000000
2077148,0.00061765529229173,2077148.fna.gz,background,negative_1,10000000
2807631,0.0000877662937537095,2807631.fna.gz,background,negative_1,10000000
624,0.0000529888998538021,624.fna.gz,background,negative_1,10000000
1460447,0.0000195280003602004,1460447.fna.gz,background,negative_1,10000000
3050383,0.0000330220680248332,3050383.fna.gz,background,negative_1,10000000
3073865,0.000346018613124,3073865.fna.gz,background,negative_1,10000000
2980499,0.00597743314396358,2980499.fna.gz,background,negative_1,10000000
3077940,0.000443548907057809,3077940.fna.gz,background,negative_1,10000000
2747372,0.00218296714138914,2747372.fna.gz,background,negative_1,10000000
1848517,0.000240479644885164,1848517.fna.gz,background,negative_1,10000000
2894203,0.0000735042710187317,2894203.fna.gz,background,negative_1,10000000
2494702,0.0000130552361958643,2494702.fna.gz,background,negative_1,10000000
67826,0.0000140426070005935,67826.fna.gz,background,negative_1,10000000
1259973,0.0000773440463704565,1259973.fna.gz,background,negative_1,10000000
2004710,0.0000215027419696588,2004710.fna.gz,background,negative_1,10000000
2751,0.0000181566520202986,2751.fna.gz,background,negative_1,10000000
80867,0.0000583645853462168,80867.fna.gz,background,negative_1,10000000
267212,0.0000187600452898554,267212.fna.gz,background,negative_1,10000000
2841264,0.0000122872811255193,2841264.fna.gz,background,negative_1,10000000
659350,0.0000219415734384274,659350.fna.gz,background,negative_1,10000000
46867,0.0000134940676646328,46867.fna.gz,background,negative_1,10000000
587,0.0000645082259089765,587.fna.gz,background,negative_1,10000000
2894202,0.000088973080292823,2894202.fna.gz,background,negative_1,10000000
47678,0.0189892012794293,47678.fna.gz,background,negative_2,10000000
820,0.0688604584627701,820.fna.gz,background,negative_2,10000000
674529,0.00887575327065147,674529.fna.gz,background,negative_2,10000000
817,0.0155893755075783,817.fna.gz,background,negative_2,10000000
818,0.022967286689402,818.fna.gz,background,negative_2,10000000
28116,0.0229781881998829,28116.fna.gz,background,negative_2,10000000
371601,0.0209348913215287,371601.fna.gz,background,negative_2,10000000
2755405,0.00505439113330029,2755405.fna.gz,background,negative_2,10000000
2785531,0.00150185074258545,2785531.fna.gz,background,negative_2,10000000
2528203,0.00221710425194719,2528203.fna.gz,background,negative_2,10000000
556259,0.000663824480692513,556259.fna.gz,background,negative_2,10000000
3117552,0.00030241075172871,3117552.fna.gz,background,negative_2,10000000
2162637,0.00103165902680803,2162637.fna.gz,background,negative_2,10000000
2709390,0.0000632785835641979,2709390.fna.gz,background,negative_2,10000000
291645,0.000857439547498329,291645.fna.gz,background,negative_2,10000000
2792859,0.00353042870297644,2792859.fna.gz,background,negative_2,10000000
329854,0.00129590325010088,329854.fna.gz,background,negative_2,10000000
1796613,0.000197703608963071,1796613.fna.gz,background,negative_2,10000000
2715212,0.0000854909198395275,2715212.fna.gz,background,negative_2,10000000
28111,0.00746635342473521,28111.fna.gz,background,negative_2,10000000
291644,0.00200427104227439,291644.fna.gz,background,negative_2,10000000
246787,0.0182787061684867,246787.fna.gz,background,negative_2,10000000
46506,0.0517473856226954,46506.fna.gz,background,negative_2,10000000
2650158,0.000137035961467887,2650158.fna.gz,background,negative_2,10000000
338188,0.00227170746760506,338188.fna.gz,background,negative_2,10000000
2650157,0.000269326665138181,2650157.fna.gz,background,negative_2,10000000
290053,0.0000268270401339464,290053.fna.gz,background,negative_2,10000000
28113,0.0000183285767651937,28113.fna.gz,background,negative_2,10000000
821,0.148638801244508,821.fna.gz,background,negative_2,10000000
357276,0.0651345290299708,357276.fna.gz,background,negative_2,10000000
387090,0.000406770744757128,387090.fna.gz,background,negative_2,10000000
376805,0.000182988137670094,376805.fna.gz,background,negative_2,10000000
165179,0.0689088136802988,165179.fna.gz,background,negative_2,10000000
2518605,0.00227062794680901,2518605.fna.gz,background,negative_2,10000000
454154,0.00224141789865872,454154.fna.gz,background,negative_2,10000000
454155,0.00045783734774074,454155.fna.gz,background,negative_2,10000000
28128,0.000537569028315126,28128.fna.gz,background,negative_2,10000000
28131,0.0000827617476417958,28131.fna.gz,background,negative_2,10000000
28127,0.0000934144629720805,28127.fna.gz,background,negative_2,10000000
328813,0.0137226656995737,328813.fna.gz,background,negative_2,10000000
328814,0.00578459768202694,328814.fna.gz,background,negative_2,10000000
214856,0.00727665915257998,214856.fna.gz,background,negative_2,10000000
2585118,0.00247543120492207,2585118.fna.gz,background,negative_2,10000000
1288121,0.000362323483575592,1288121.fna.gz,background,negative_2,10000000
538949,0.00634671906348955,538949.fna.gz,background,negative_2,10000000
626932,0.000362958920722816,626932.fna.gz,background,negative_2,10000000
1470347,0.000515927430101346,1470347.fna.gz,background,negative_2,10000000
2364787,0.000162844572821995,2364787.fna.gz,background,negative_2,10000000
2585119,0.000398587429055958,2585119.fna.gz,background,negative_2,10000000
2662363,0.000627317992871832,2662363.fna.gz,background,negative_2,10000000
823,0.0160588465250496,823.fna.gz,background,negative_2,10000000
387661,0.000577546781720455,387661.fna.gz,background,negative_2,10000000
328812,0.00289588775882929,328812.fna.gz,background,negative_2,10000000
46503,0.0156313123669136,46503.fna.gz,background,negative_2,10000000
2025876,0.0022188518296733,2025876.fna.gz,background,negative_2,10000000
28118,0.00386756723804481,28118.fna.gz,background,negative_2,10000000
2093856,0.000197217131085568,2093856.fna.gz,background,negative_2,10000000
544645,0.000273630240955243,544645.fna.gz,background,negative_2,10000000
1472416,0.00130404180151915,1472416.fna.gz,background,negative_2,10000000
397865,0.000103009535450396,397865.fna.gz,background,negative_2,10000000
1099853,0.00019282100761736,1099853.fna.gz,background,negative_2,10000000
1501392,0.000179908969058673,1501392.fna.gz,background,negative_2,10000000
28123,0.0000422579967546429,28123.fna.gz,background,negative_2,10000000
322095,0.0000504794339731405,322095.fna.gz,background,negative_2,10000000
1118202,0.0000180321013240158,1118202.fna.gz,background,negative_2,10000000
301301,0.00293513606565408,301301.fna.gz,background,negative_2,10000000
166486,0.0199246479484526,166486.fna.gz,background,negative_2,10000000
2763062,0.000386651359691212,2763062.fna.gz,background,negative_2,10000000
1261635,0.0000283281612780995,1261635.fna.gz,background,negative_2,10000000
1261634,0.0000157823530602085,1261634.fna.gz,background,negative_2,10000000
39491,0.0221297840474092,39491.fna.gz,background,negative_2,10000000
46228,0.000854220305904737,46228.fna.gz,background,negative_2,10000000
33039,0.00202478864600855,33039.fna.gz,background,negative_2,10000000
33038,0.00155327593160166,33038.fna.gz,background,negative_2,10000000
2763672,0.00611826704764755,2763672.fna.gz,background,negative_2,10000000
40520,0.00109218926730585,40520.fna.gz,background,negative_2,10000000
418240,0.002191977430338,418240.fna.gz,background,negative_2,10000000
53443,0.0000804615782631664,53443.fna.gz,background,negative_2,10000000
89014,0.000145488045398776,89014.fna.gz,background,negative_2,10000000
2479767,0.000148864128713388,2479767.fna.gz,background,negative_2,10000000
1322,0.0000859012600114432,1322.fna.gz,background,negative_2,10000000
1532,0.0000638423812080957,1532.fna.gz,background,negative_2,10000000
33035,0.0000278510422378822,33035.fna.gz,background,negative_2,10000000
1912897,0.0000506601157466793,1912897.fna.gz,background,negative_2,10000000
2877527,0.000190023417311716,2877527.fna.gz,background,negative_2,10000000
410072,0.000735542456797814,410072.fna.gz,background,negative_2,10000000
33043,0.000573593870130689,33043.fna.gz,background,negative_2,10000000
88431,0.00197035420144737,88431.fna.gz,background,negative_2,10000000
39486,0.000498083414985313,39486.fna.gz,background,negative_2,10000000
39485,0.00175545082014516,39485.fna.gz,background,negative_2,10000000
208479,0.00138694015496629,208479.fna.gz,background,negative_2,10000000
333367,0.000165444601559743,333367.fna.gz,background,negative_2,10000000
649756,0.00188125479088323,649756.fna.gz,background,negative_2,10000000
105841,0.000284981357396187,105841.fna.gz,background,negative_2,10000000
39488,0.000794954992469872,39488.fna.gz,background,negative_2,10000000
29347,0.000258587487482456,29347.fna.gz,background,negative_2,10000000
89153,0.0000235444481214294,89153.fna.gz,background,negative_2,10000000
1871021,0.000126976288085857,1871021.fna.gz,background,negative_2,10000000
2763667,0.0000235768475616885,2763667.fna.gz,background,negative_2,10000000
45851,0.00226000456043416,45851.fna.gz,background,negative_2,10000000
168384,0.0000337573904434638,168384.fna.gz,background,negative_2,10000000
2763670,0.00235105526647995,2763670.fna.gz,background,negative_2,10000000
3028070,0.0000360234740877287,3028070.fna.gz,background,negative_2,10000000
1653434,0.000177968707908044,1653434.fna.gz,background,negative_2,10000000
84030,0.0000204304094331943,84030.fna.gz,background,negative_2,10000000
853,0.0520935922843865,853.fna.gz,background,negative_2,10000000
2929491,0.00297300099814602,2929491.fna.gz,background,negative_2,10000000
2929495,0.00403339196341864,2929495.fna.gz,background,negative_2,10000000
2929493,0.00277572149052493,2929493.fna.gz,background,negative_2,10000000
2929494,0.00127525252229842,2929494.fna.gz,background,negative_2,10000000
2929488,0.00659705983496577,2929488.fna.gz,background,negative_2,10000000
2929492,0.000452818755654806,2929492.fna.gz,background,negative_2,10000000
2929489,0.002348177132826,2929489.fna.gz,background,negative_2,10000000
2929490,0.001599721581788,2929490.fna.gz,background,negative_2,10000000
411483,0.00389677315989224,411483.fna.gz,background,negative_2,10000000
2714355,0.00100388308542196,2714355.fna.gz,background,negative_2,10000000
2714353,0.000235938556491303,2714353.fna.gz,background,negative_2,10000000
1160721,0.00334630038316391,1160721.fna.gz,background,negative_2,10000000
1550024,0.00108166683800372,1550024.fna.gz,background,negative_2,10000000
2108523,0.000658714760358403,2108523.fna.gz,background,negative_2,10000000
169435,0.00050924331139825,169435.fna.gz,background,negative_2,10000000
292800,0.00352316207371464,292800.fna.gz,background,negative_2,10000000
2714358,0.000384449491731342,2714358.fna.gz,background,negative_2,10000000
2093857,0.00166333324528436,2093857.fna.gz,background,negative_2,10000000
2109687,0.00174601817381657,2109687.fna.gz,background,negative_2,10000000
214851,0.000144206115518855,214851.fna.gz,background,negative_2,10000000
2780922,0.0000486168381834784,2780922.fna.gz,background,negative_2,10000000
2766537,0.0000649794710657791,2766537.fna.gz,background,negative_2,10000000
154046,0.000533448443013633,154046.fna.gz,background,negative_2,10000000
1042156,0.0000149700635457492,1042156.fna.gz,background,negative_2,10000000
1155388,0.000483282646226803,1155388.fna.gz,background,negative_2,10000000
1502,0.0000717038504988607,1502.fna.gz,background,negative_2,10000000
1529,0.0000449121694820095,1529.fna.gz,background,negative_2,10000000
1297617,0.00038341106574188,1297617.fna.gz,background,negative_2,10000000
2086584,0.000249442777634762,2086584.fna.gz,background,negative_2,10000000
2610895,0.000162984287945069,2610895.fna.gz,background,negative_2,10000000
39496,0.00107269671477425,39496.fna.gz,background,negative_2,10000000
53442,0.0000465337507554659,53442.fna.gz,background,negative_2,10000000
2841528,0.0000895874443490989,2841528.fna.gz,background,negative_2,10000000
3079303,0.0000576913353578069,3079303.fna.gz,background,negative_2,10000000
3079302,0.0000252262192289538,3079302.fna.gz,background,negative_2,10000000
2086585,0.000032100593179294,2086585.fna.gz,background,negative_2,10000000
1496,0.000250824220307347,1496.fna.gz,background,negative_2,10000000
1776384,0.000126785340245161,1776384.fna.gz,background,negative_2,10000000
626937,0.0000377377195410138,626937.fna.gz,background,negative_2,10000000
1981510,0.000270293552779172,1981510.fna.gz,background,negative_2,10000000
33025,0.00547095831741612,33025.fna.gz,background,negative_2,10000000
29466,0.000571468910708825,29466.fna.gz,background,negative_2,10000000
423477,0.000183837879379298,423477.fna.gz,background,negative_2,10000000
39777,0.0000953547442847557,39777.fna.gz,background,negative_2,10000000
1522,0.000357155623884414,1522.fna.gz,background,negative_2,10000000
1547,0.000109930607407345,1547.fna.gz,background,negative_2,10000000
29348,0.000119246265103989,29348.fna.gz,background,negative_2,10000000
1982626,0.00018289975574487,1982626.fna.gz,background,negative_2,10000000
100886,0.0000198218468737397,100886.fna.gz,background,negative_2,10000000
2478954,0.000284581611257994,2478954.fna.gz,background,negative_2,10000000
2735723,0.0000779866829680009,2735723.fna.gz,background,negative_2,10000000
1712675,0.0000466036242417838,1712675.fna.gz,background,negative_2,10000000
1796635,0.000615732340150304,1796635.fna.gz,background,negative_2,10000000
2583452,0.0000138631751575654,2583452.fna.gz,background,negative_2,10000000
1304,0.000127719181146684,1304.fna.gz,background,negative_2,10000000
1307,0.0000312071183088937,1307.fna.gz,background,negative_2,10000000
1338,0.0000119508436661301,1338.fna.gz,background,negative_2,10000000
1308,0.000125948953361644,1308.fna.gz,background,negative_2,10000000
197614,0.000056769971873082,197614.fna.gz,background,negative_2,10000000
1302,0.0000114969652160014,1302.fna.gz,background,negative_2,10000000
113107,0.000014206324894711,113107.fna.gz,background,negative_2,10000000
1156431,0.0000257727778630278,1156431.fna.gz,background,negative_2,10000000
1318,0.000061354444886348,1318.fna.gz,background,negative_2,10000000
1359,0.000017138806808016,1359.fna.gz,background,negative_2,10000000
1358,0.0000150025508385247,1358.fna.gz,background,negative_2,10000000
1352,0.000198492482852772,1352.fna.gz,background,negative_2,10000000
216816,0.00129254039833132,216816.fna.gz,background,negative_2,10000000
28026,0.000156906155300953,28026.fna.gz,background,negative_2,10000000
1680,0.00105239822137275,1680.fna.gz,background,negative_2,10000000
1685,0.000096353467776098,1685.fna.gz,background,negative_2,10000000
1686,0.00003011402027901,1686.fna.gz,background,negative_2,10000000
1747,0.000056569584297254,1747.fna.gz,background,negative_2,10000000
43675,0.0000134321924275365,43675.fna.gz,background,negative_2,10000000
446660,0.000046456710594737,446660.fna.gz,background,negative_2,10000000
2707299,0.0000638312128864355,2707299.fna.gz,background,negative_2,10000000
1335613,0.0000131555160432196,1335613.fna.gz,background,negative_2,10000000
84112,0.0000468762709373916,84112.fna.gz,background,negative_2,10000000
147206,0.0000357964580884921,147206.fna.gz,background,negative_2,10000000
74426,0.000572832771802043,74426.fna.gz,background,negative_2,10000000
239935,0.010260469164064,239935.fna.gz,background,negative_2,10000000
2927224,0.00596887593032259,2927224.fna.gz,background,negative_2,10000000
40545,0.00423073608134896,40545.fna.gz,background,negative_2,10000000
729,0.0012096386274995,729.fna.gz,background,negative_2,10000000
1198456,0.0000246617536564053,1198456.fna.gz,background,negative_2,10000000
197,0.0000899163628892413,197.fna.gz,background,negative_2,10000000
901,0.00112490350332637,901.fna.gz,background,negative_2,10000000
1197717,0.0000215906757563395,1197717.fna.gz,background,negative_2,10000000
9606,0.00019007039521241,9606.fna.gz,background,negative_2,10000000
477666,0.0000583546119037448,477666.fna.gz,background,negative_2,10000000
28133,0.000056485486492772,28133.fna.gz,background,negative_2,10000000
28129,0.0000214842648551844,28129.fna.gz,background,negative_2,10000000
28132,0.0000357851591158454,28132.fna.gz,background,negative_2,10000000
77095,0.00134682643742692,77095.fna.gz,background,negative_2,10000000
2606626,0.0000180822524322028,2606626.fna.gz,background,negative_2,10000000
1303,0.0000159479289426762,1303.fna.gz,background,negative_2,10000000
2682456,0.000900254058876431,2682456.fna.gz,background,negative_2,10000000
2682455,0.000599087496978669,2682455.fna.gz,background,negative_2,10000000
1979527,0.0000130356455052943,1979527.fna.gz,background,negative_2,10000000
38284,0.000011994726813007,38284.fna.gz,background,negative_2,10000000
1270,0.0000118484496567508,1270.fna.gz,background,negative_2,10000000
562,0.00518706913662875,562.fna.gz,background,negative_2,10000000
582,0.0000721000103186723,582.fna.gz,background,negative_2,10000000
876,0.00133564880690189,876.fna.gz,background,negative_2,10000000
195,0.0000173128351268953,195.fna.gz,background,negative_2,10000000
199,0.0000289147858188591,199.fna.gz,background,negative_2,10000000
1217282,0.0000517222269101204,1217282.fna.gz,background,negative_2,10000000
589436,0.0000264729853441895,589436.fna.gz,background,negative_2,10000000
3073964,0.000292517743223301,3073964.fna.gz,background,negative_2,10000000
2487118,0.0000326929444232568,2487118.fna.gz,background,negative_2,10000000
1314,0.0000150025508385247,1314.fna.gz,background,negative_2,10000000
487173,0.000022536527641277,487173.fna.gz,background,negative_2,10000000
437897,0.00234441381615892,437897.fna.gz,background,negative_2,10000000
1681,0.000410886714082175,1681.fna.gz,background,negative_2,10000000
78448,0.000253871840958833,78448.fna.gz,background,negative_2,10000000
2494234,0.000016705029631232,2494234.fna.gz,background,negative_2,10000000
76517,0.0000254256829626422,76517.fna.gz,background,negative_2,10000000
1177574,0.0000391787507815947,1177574.fna.gz,background,negative_2,10000000
28125,0.0000636826038827997,28125.fna.gz,background,negative_2,10000000
652716,0.0000117250283061596,652716.fna.gz,background,negative_2,10000000
28137,0.0000121369407149227,28137.fna.gz,background,negative_2,10000000
305719,0.0000865656020961066,305719.fna.gz,background,negative_2,10000000
1642646,0.0000192193307677615,1642646.fna.gz,background,negative_2,10000000
2564099,0.0000172519974646429,2564099.fna.gz,background,negative_2,10000000
938288,0.0000134124900197977,938288.fna.gz,background,negative_2,10000000
187327,0.00128664624782749,187327.fna.gz,background,negative_2,10000000
1232428,0.00168006424655321,1232428.fna.gz,background,negative_2,10000000
1328,0.0000439088231861976,1328.fna.gz,background,negative_2,10000000
47715,0.0000331206461083971,47715.fna.gz,background,negative_2,10000000
1287640,0.0000198936932508408,1287640.fna.gz,background,negative_2,10000000
33037,0.0000210273412118262,33037.fna.gz,background,negative_2,10000000
46507,0.0000307158686038581,46507.fna.gz,background,negative_2,10000000
546,0.00103420387425725,546.fna.gz,background,negative_2,10000000
827,0.0000135045160329368,827.fna.gz,background,negative_2,10000000
76859,0.0000957279504013674,76859.fna.gz,background,negative_2,10000000
851,0.0000680371623036569,851.fna.gz,background,negative_2,10000000
282402,0.0000263995674471673,282402.fna.gz,background,negative_2,10000000
52227,0.0000437381757666366,52227.fna.gz,background,negative_2,10000000
3046382,0.0000267634954107294,3046382.fna.gz,background,negative_2,10000000
2507160,0.0000119872367176565,2507160.fna.gz,background,negative_2,10000000
39778,0.000329402906146508,39778.fna.gz,background,negative_2,10000000
1309,0.0000133497152078011,1309.fna.gz,background,negative_2,10000000
3098075,0.0000149368923422506,3098075.fna.gz,background,negative_2,10000000
1613,0.0000131626584824899,1613.fna.gz,background,negative_2,10000000
137591,0.0000650750498894692,137591.fna.gz,background,negative_2,10000000
1583,0.0000158278532030837,1583.fna.gz,background,negative_2,10000000
1597,0.0000154909973820627,1597.fna.gz,background,negative_2,10000000
154288,0.0000260838765451365,154288.fna.gz,background,negative_2,10000000
1852381,0.000118118227782551,1852381.fna.gz,background,negative_2,10000000
573,0.00564848676278801,573.fna.gz,background,negative_2,10000000
1134687,0.0012750532752874,1134687.fna.gz,background,negative_2,10000000
575,0.0000271321269049553,575.fna.gz,background,negative_2,10000000
54291,0.0000420592535847855,54291.fna.gz,background,negative_2,10000000
51288,0.000227951006451822,51288.fna.gz,background,negative_2,10000000
580,0.000202476839689808,580.fna.gz,background,negative_2,10000000
208223,0.0000181017980867026,208223.fna.gz,background,negative_2,10000000
546367,0.0000646179337761686,546367.fna.gz,background,negative_2,10000000
569,0.0000781778261611167,569.fna.gz,background,negative_2,10000000
3115151,0.000226477264102541,3115151.fna.gz,background,negative_2,10000000
3068329,0.0127432714271351,3068329.fna.gz,background,negative_2,10000000
2946555,0.00158119044952248,2946555.fna.gz,background,negative_2,10000000
44742,0.000723119090325268,44742.fna.gz,background,negative_2,10000000
2946593,0.0000473125335401941,2946593.fna.gz,background,negative_2,10000000
727,0.0000188116725214752,727.fna.gz,background,negative_2,10000000
299767,0.000147838207783104,299767.fna.gz,background,negative_2,10000000
1229621,0.0000187279356701894,1229621.fna.gz,background,negative_2,10000000
907,0.0000168552897336057,907.fna.gz,background,negative_2,10000000
1675036,0.0000239681215407266,1675036.fna.gz,background,negative_2,10000000
2610896,0.0000203746139013623,2610896.fna.gz,background,negative_2,10000000
3098076,0.0000209586805058284,3098076.fna.gz,background,negative_2,10000000
1839799,0.0000315358369183435,1839799.fna.gz,background,negative_2,10000000
2576376,0.0000142620227349778,2576376.fna.gz,background,negative_2,10000000
3038077,0.0000131649440630564,3038077.fna.gz,background,negative_2,10000000
1311,0.000064096080137633,1311.fna.gz,background,negative_2,10000000
150055,0.0000664469977259129,150055.fna.gz,background,negative_2,10000000
1596,0.000402707660134918,1596.fna.gz,background,negative_2,10000000
47770,0.0000195280003602004,47770.fna.gz,background,negative_2,10000000
2690380,0.0010059114342847,2690380.fna.gz,background,negative_2,10000000
2107999,0.000194182924930082,2107999.fna.gz,background,negative_2,10000000
1632,0.0000554207575765611,1632.fna.gz,background,negative_2,10000000
726,0.0000113821912211842,726.fna.gz,background,negative_2,10000000
249188,0.0000170924857085349,249188.fna.gz,background,negative_2,10000000
712150,0.0000185186879820327,712150.fna.gz,background,negative_2,10000000
244366,0.0000688765937117179,244366.fna.gz,background,negative_2,10000000
158836,0.00250340756844001,158836.fna.gz,background,negative_2,10000000
1812935,0.0010885737001219,1812935.fna.gz,background,negative_2,10000000
57706,0.000226574172718561,57706.fna.gz,background,negative_2,10000000
61647,0.0000854624285426746,61647.fna.gz,background,negative_2,10000000
28449,0.0000293011428625665,28449.fna.gz,background,negative_2,10000000
3054208,0.0000744593748036985,3054208.fna.gz,background,negative_2,10000000
1353,0.000188352735416443,1353.fna.gz,background,negative_2,10000000
2582830,0.0000234147933692932,2582830.fna.gz,background,negative_2,10000000
1689,0.000108697493124932,1689.fna.gz,background,negative_2,10000000
67824,0.0016598068920389,67824.fna.gz,background,negative_2,10000000
584,0.00267006702428147,584.fna.gz,background,negative_2,10000000
2714926,0.0000277404178471546,2714926.fna.gz,background,negative_2,10000000
2829812,0.0000191144860915531,2829812.fna.gz,background,negative_2,10000000
867595,0.0000315592964622714,867595.fna.gz,background,negative_2,10000000
67827,0.000123153937664873,67827.fna.gz,background,negative_2,10000000
287,0.0000911946646034638,287.fna.gz,background,negative_2,10000000
315405,0.0000447608098143918,315405.fna.gz,background,negative_2,10000000
61645,0.000497415469849149,61645.fna.gz,background,negative_2,10000000
470565,0.0000183577831101509,470565.fna.gz,background,negative_2,10000000
76857,0.0000225723936747822,76857.fna.gz,background,negative_2,10000000
2972761,0.000294199930520247,2972761.fna.gz,background,negative_2,10000000
253239,0.0000231616579008369,253239.fna.gz,background,negative_2,10000000
2582419,0.00145050824062569,2582419.fna.gz,background,negative_2,10000000
2161821,0.00112150434492407,2161821.fna.gz,background,negative_2,10000000
1796646,0.0000653436935129781,1796646.fna.gz,background,negative_2,10000000
2094151,0.0000490986588831689,2094151.fna.gz,background,negative_2,10000000
847,0.000553628710677744,847.fna.gz,background,negative_2,10000000
539813,0.0000318920769927542,539813.fna.gz,background,negative_2,10000000
53408,0.0000522794556459596,53408.fna.gz,background,negative_2,10000000
2774873,0.0000276463825324185,2774873.fna.gz,background,negative_2,10000000
645,0.000014454011502564,645.fna.gz,background,negative_2,10000000
69218,0.0000130709087483203,69218.fna.gz,background,negative_2,10000000
549,0.0000143305901519729,549.fna.gz,background,negative_2,10000000
1633,0.0000123969889927115,1633.fna.gz,background,negative_2,10000000
28025,0.0000914493435808741,28025.fna.gz,background,negative_2,10000000
3115152,0.000238323646799475,3115152.fna.gz,background,negative_2,10000000
2584944,0.0000529367217218449,2584944.fna.gz,background,negative_2,10000000
155615,0.000016017348610052,155615.fna.gz,background,negative_2,10000000
