sample_id,name,taxonomy_id,taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads,lineage,taxid_lineage
G_SRR23930559,Homo,9605,G,40,35,75,0.00005,k__Eukaryota;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__,2759;7711;40674;9443;9604;9605;
G_SRR23930559,Methanobrevibacter,2172,G,39,0,39,0.00003,k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__,2157;28890;183925;2158;2159;2172;
G_SRR23930559,Afonbuvirus,2942989,G,370,0,370,0.00026,k__Viruses;p__Uroviricota;c__Caudoviricetes;o__Crassvirales;f__Suoliviridae;g__Afonbuvirus;s__,10239;2731618;2731619;1978007;2942966;2942989;
G_SRR23930559,Carjivirus,2948652,G,17,0,17,0.00001,k__Viruses;p__Uroviricota;c__Caudoviricetes;o__Crassvirales;f__Intestiviridae;g__Carjivirus;s__,10239;2731618;2731619;1978007;2942964;2948652;
G_SRR23930531,Agathobacter,1766253,G,208216,57852,266068,0.22152,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__,2;1239;186801;3085636;186803;1766253;
G_SRR23930531,Blautia,572511,G,80922,34358,115280,0.09598,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__,2;1239;186801;3085636;186803;572511;
G_SRR23930531,Coprococcus,33042,G,75890,20734,96624,0.08045,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__,2;1239;186801;3085636;186803;33042;
G_SRR23930531,Anaerobutyricum,2569097,G,49672,10621,60293,0.05020,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__,2;1239;186801;3085636;186803;2569097;
G_SRR23930531,Dorea,189330,G,38793,14198,52991,0.04412,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__,2;1239;186801;3085636;186803;189330;
G_SRR23930531,Anaerostipes,207244,G,11396,2422,13818,0.01150,k__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__,2;1239;186801;3085636;186803;207244;
